MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,0,false,60.051553754569994,1000.0
group 1 follow test case:0,0,false,61.051553754569994,1000.0
group 2 source test case:0,0,true,97.18514237418128,1000.0
group 2 follow test case:0,0,true,98.18514237418128,1000.0
group 3 source test case:0,0,false,44.335187338320964,1000.0
group 3 follow test case:0,0,false,45.335187338320964,1000.0
group 4 source test case:0,1,false,61.45832859862392,1000.0
group 4 follow test case:0,1,false,62.45832859862392,1000.0
group 5 source test case:0,1,true,178.69319901940943,1000.0
group 5 follow test case:0,1,true,179.69319901940943,1000.0
group 6 source test case:0,1,true,104.54944047275698,1000.0
group 6 follow test case:0,1,true,105.54944047275698,1000.0
group 7 source test case:0,0,true,128.90884632953987,1000.0
group 7 follow test case:0,0,true,129.90884632953987,1000.0
group 8 source test case:0,1,false,76.23345711037848,1000.0
group 8 follow test case:0,1,false,77.23345711037848,1000.0
group 9 source test case:0,0,false,56.5485402161801,1000.0
group 9 follow test case:0,0,false,57.5485402161801,1000.0
group 10 source test case:0,0,false,72.82691024618231,1000.0
group 10 follow test case:0,0,false,73.82691024618231,1000.0
group 11 source test case:0,0,false,146.1416867804656,1000.0
group 11 follow test case:0,0,false,147.1416867804656,1000.0
group 12 source test case:0,1,false,191.87721600922657,1000.0
group 12 follow test case:0,1,false,192.87721600922657,1000.0
group 13 source test case:0,0,false,194.87687037344253,1000.0
group 13 follow test case:0,0,false,195.87687037344253,1000.0
group 14 source test case:0,0,true,87.0063583177339,1000.0
group 14 follow test case:0,0,true,88.0063583177339,1000.0
group 15 source test case:0,1,true,141.1398444116864,1000.0
group 15 follow test case:0,1,true,142.1398444116864,1000.0
group 16 source test case:0,1,true,63.91289216645343,1000.0
group 16 follow test case:0,1,true,64.91289216645343,1000.0
group 17 source test case:0,0,true,66.82320908478415,1000.0
group 17 follow test case:0,0,true,67.82320908478415,1000.0
group 18 source test case:0,0,false,188.09100173333582,1000.0
group 18 follow test case:0,0,false,189.09100173333582,1000.0
group 19 source test case:0,0,true,173.0576689233637,1000.0
group 19 follow test case:0,0,true,174.0576689233637,1000.0
group 20 source test case:0,0,false,128.61854548277796,1000.0
group 20 follow test case:0,0,false,129.61854548277796,1000.0
group 21 source test case:0,0,true,191.59153293548127,1000.0
group 21 follow test case:0,0,true,192.59153293548127,1000.0
group 22 source test case:0,0,true,141.72432024852662,1000.0
group 22 follow test case:0,0,true,142.72432024852662,1000.0
group 23 source test case:0,0,false,176.32951282683175,1000.0
group 23 follow test case:0,0,false,177.32951282683175,1000.0
group 24 source test case:0,0,true,90.5803104023377,1000.0
group 24 follow test case:0,0,true,91.5803104023377,1000.0
group 25 source test case:0,0,false,110.24366416072336,1000.0
group 25 follow test case:0,0,false,111.24366416072336,1000.0
group 26 source test case:0,0,true,77.92264704118966,1000.0
group 26 follow test case:0,0,true,78.92264704118966,1000.0
group 27 source test case:0,0,true,165.30770659496045,1000.0
group 27 follow test case:0,0,true,166.30770659496045,1000.0
group 28 source test case:0,1,false,154.71637240934785,1000.0
group 28 follow test case:0,1,false,155.71637240934785,1000.0
group 29 source test case:0,0,false,57.96004434323618,1000.0
group 29 follow test case:0,0,false,58.96004434323618,1000.0
group 30 source test case:0,1,true,160.90784441237633,1000.0
group 30 follow test case:0,1,true,161.90784441237633,1000.0
group 31 source test case:0,0,false,51.65824608648367,1000.0
group 31 follow test case:0,0,false,52.65824608648367,1000.0
group 32 source test case:0,1,true,64.60443338275272,1000.0
group 32 follow test case:0,1,true,65.60443338275272,1000.0
group 33 source test case:0,0,false,55.99633989008774,1000.0
group 33 follow test case:0,0,false,56.99633989008774,1000.0
group 34 source test case:0,0,false,62.266842942173355,1000.0
group 34 follow test case:0,0,false,63.266842942173355,1000.0
group 35 source test case:0,0,false,197.8725794726203,1000.0
group 35 follow test case:0,0,false,198.8725794726203,1000.0
group 36 source test case:0,1,true,47.16309481528697,1000.0
group 36 follow test case:0,1,true,48.16309481528697,1000.0
group 37 source test case:0,0,true,57.93592130936261,1000.0
