MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,0,true,121.40148402875293,1000.0
group 1 follow test case:0,0,true,122.40148402875293,1000.0
group 2 source test case:0,1,false,85.44632542513025,1000.0
group 2 follow test case:0,1,false,86.44632542513025,1000.0
group 3 source test case:0,0,true,168.96524263980194,1000.0
group 3 follow test case:0,0,true,169.96524263980194,1000.0
group 4 source test case:0,1,true,42.21716595324049,1000.0
group 4 follow test case:0,1,true,43.21716595324049,1000.0
group 5 source test case:0,0,true,66.29079603399526,1000.0
group 5 follow test case:0,0,true,67.29079603399526,1000.0
group 6 source test case:0,0,false,93.56685992455469,1000.0
group 6 follow test case:0,0,false,94.56685992455469,1000.0
group 7 source test case:0,0,true,56.02322599449473,1000.0
group 7 follow test case:0,0,true,57.02322599449473,1000.0
group 8 source test case:0,1,false,164.62399816160928,1000.0
group 8 follow test case:0,1,false,165.62399816160928,1000.0
group 9 source test case:0,0,false,72.81646547782745,1000.0
group 9 follow test case:0,0,false,73.81646547782745,1000.0
group 10 source test case:0,0,false,44.771962229503394,1000.0
group 10 follow test case:0,0,false,45.771962229503394,1000.0
group 11 source test case:0,1,false,99.30559584794878,1000.0
group 11 follow test case:0,1,false,100.30559584794878,1000.0
group 12 source test case:0,1,true,55.25295230412666,1000.0
group 12 follow test case:0,1,true,56.25295230412666,1000.0
group 13 source test case:0,1,true,136.4824213323439,1000.0
group 13 follow test case:0,1,true,137.4824213323439,1000.0
group 14 source test case:0,1,false,44.60114710880691,1000.0
group 14 follow test case:0,1,false,45.60114710880691,1000.0
group 15 source test case:0,1,false,73.18601822061021,1000.0
group 15 follow test case:0,1,false,74.18601822061021,1000.0
group 16 source test case:0,0,true,95.21315660560299,1000.0
group 16 follow test case:0,0,true,96.21315660560299,1000.0
group 17 source test case:0,1,true,149.32906286924316,1000.0
group 17 follow test case:0,1,true,150.32906286924316,1000.0
group 18 source test case:0,0,false,139.91089018281545,1000.0
group 18 follow test case:0,0,false,140.91089018281545,1000.0
group 19 source test case:0,1,false,132.38041637373166,1000.0
group 19 follow test case:0,1,false,133.38041637373166,1000.0
group 20 source test case:0,1,false,150.01233979196718,1000.0
group 20 follow test case:0,1,false,151.01233979196718,1000.0
group 21 source test case:0,0,false,161.2558990853624,1000.0
group 21 follow test case:0,0,false,162.2558990853624,1000.0
group 22 source test case:0,0,false,146.52629715714656,1000.0
group 22 follow test case:0,0,false,147.52629715714656,1000.0
group 23 source test case:0,1,true,63.983398862857044,1000.0
group 23 follow test case:0,1,true,64.98339886285704,1000.0
group 24 source test case:0,0,false,164.43966733717286,1000.0
group 24 follow test case:0,0,false,165.43966733717286,1000.0
group 25 source test case:0,1,false,144.01466276281317,1000.0
group 25 follow test case:0,1,false,145.01466276281317,1000.0
group 26 source test case:0,0,false,186.71631524348246,1000.0
group 26 follow test case:0,0,false,187.71631524348246,1000.0
group 27 source test case:0,1,true,63.17452158171237,1000.0
group 27 follow test case:0,1,true,64.17452158171237,1000.0
group 28 source test case:0,1,true,145.60478171208396,1000.0
group 28 follow test case:0,1,true,146.60478171208396,1000.0
group 29 source test case:0,1,false,160.646804818085,1000.0
group 29 follow test case:0,1,false,161.646804818085,1000.0
group 30 source test case:0,1,false,102.92330015510547,1000.0
group 30 follow test case:0,1,false,103.92330015510547,1000.0
group 31 source test case:0,1,true,64.883464054331,1000.0
group 31 follow test case:0,1,true,65.883464054331,1000.0
group 32 source test case:0,0,false,180.40339553863117,1000.0
group 32 follow test case:0,0,false,181.40339553863117,1000.0
group 33 source test case:0,1,false,183.53671578531046,1000.0
group 33 follow test case:0,1,false,184.53671578531046,1000.0
group 34 source test case:0,1,true,67.41129368673069,1000.0
group 34 follow test case:0,1,true,68.41129368673069,1000.0
group 35 source test case:0,1,true,60.709925101136605,1000.0
group 35 follow test case:0,1,true,61.709925101136605,1000.0
group 36 source test case:0,1,false,96.89734237700898,1000.0
group 36 follow test case:0,1,false,97.89734237700898,1000.0
group 37 source test case:0,0,true,174.61824999968485,1000.0
group 37 follow test case:0,0,true,175.61824999968485,1000.0
group 38 source test case:0,0,false,150.44936466428902,1000.0
group 38 follow test case:0,0,false,151.44936466428902,1000.0
group 39 source test case:0,0,true,40.869755562424444,1000.0
group 39 follow test case:0,0,true,41.869755562424444,1000.0
group 40 source test case:0,1,true,134.53370315318423,1000.0
group 40 follow test case:0,1,true,135.53370315318423,1000.0
group 41 source test case:0,1,true,71.6070701645269,1000.0
group 41 follow test case:0,1,true,72.6070701645269,1000.0
group 42 source test case:0,0,true,118.31737153221093,1000.0
group 42 follow test case:0,0,true,119.31737153221093,1000.0
group 43 source test case:0,0,false,46.88307155724465,1000.0
group 43 follow test case:0,0,false,47.88307155724465,1000.0
group 44 source test case:0,1,true,177.7827437744181,1000.0
group 44 follow test case:0,1,true,178.7827437744181,1000.0
group 45 source test case:0,1,true,49.435021083628044,1000.0
group 45 follow test case:0,1,true,50.435021083628044,1000.0
group 46 source test case:0,1,false,67.81114736707903,1000.0
group 46 follow test case:0,1,false,68.81114736707903,1000.0
group 47 source test case:0,0,false,174.13322814146454,1000.0
group 47 follow test case:0,0,false,175.13322814146454,1000.0
group 48 source test case:0,1,true,59.648514348079814,1000.0
group 48 follow test case:0,1,true,60.648514348079814,1000.0
group 49 source test case:0,1,true,76.33535340856767,1000.0
group 49 follow test case:0,1,true,77.33535340856767,1000.0
group 50 source test case:0,0,false,101.03238173659057,1000.0
group 50 follow test case:0,0,false,102.03238173659057,1000.0
group 51 source test case:0,1,true,132.30740228590827,1000.0
group 51 follow test case:0,1,true,133.30740228590827,1000.0
group 52 source test case:0,0,true,41.59873753134064,1000.0
group 52 follow test case:0,0,true,42.59873753134064,1000.0
group 53 source test case:0,0,false,190.26852560371736,1000.0
group 53 follow test case:0,0,false,191.26852560371736,1000.0
group 54 source test case:0,1,false,193.07583522258932,1000.0
group 54 follow test case:0,1,false,194.07583522258932,1000.0
group 55 source test case:0,0,true,177.08003500268225,1000.0
group 55 follow test case:0,0,true,178.08003500268225,1000.0
group 56 source test case:0,1,false,167.77206772303396,1000.0
group 56 follow test case:0,1,false,168.77206772303396,1000.0
group 57 source test case:0,0,false,56.58860621154689,1000.0
group 57 follow test case:0,0,false,57.58860621154689,1000.0
group 58 source test case:0,0,true,81.7722391597097,1000.0
group 58 follow test case:0,0,true,82.7722391597097,1000.0
group 59 source test case:0,1,false,53.219808772872454,1000.0
group 59 follow test case:0,1,false,54.219808772872454,1000.0
group 60 source test case:0,1,true,171.85112681057595,1000.0
group 60 follow test case:0,1,true,172.85112681057595,1000.0
group 61 source test case:0,1,false,126.02880167115127,1000.0
group 61 follow test case:0,1,false,127.02880167115127,1000.0
group 62 source test case:0,0,false,106.90990123847334,1000.0
group 62 follow test case:0,0,false,107.90990123847334,1000.0
group 63 source test case:0,1,false,108.58882047068866,1000.0
group 63 follow test case:0,1,false,109.58882047068866,1000.0
group 64 source test case:0,0,true,63.738773668465,1000.0
group 64 follow test case:0,0,true,64.738773668465,1000.0
group 65 source test case:0,0,true,132.23214211235992,1000.0
group 65 follow test case:0,0,true,133.23214211235992,1000.0
group 66 source test case:0,1,true,169.3416126035241,1000.0
group 66 follow test case:0,1,true,170.3416126035241,1000.0
group 67 source test case:0,0,false,67.25960543348975,1000.0
group 67 follow test case:0,0,false,68.25960543348975,1000.0
group 68 source test case:0,1,true,64.1427516452566,1000.0
group 68 follow test case:0,1,true,65.1427516452566,1000.0
group 69 source test case:0,1,true,145.169592940585,1000.0
group 69 follow test case:0,1,true,146.169592940585,1000.0
group 70 source test case:0,1,true,133.0853349472007,1000.0
group 70 follow test case:0,1,true,134.0853349472007,1000.0
group 71 source test case:0,1,false,53.20101392511848,1000.0
group 71 follow test case:0,1,false,54.20101392511848,1000.0
group 72 source test case:0,1,false,145.3604655448258,1000.0
group 72 follow test case:0,1,false,146.3604655448258,1000.0
group 73 source test case:0,0,false,165.87283253970094,1000.0
group 73 follow test case:0,0,false,166.87283253970094,1000.0
group 74 source test case:0,1,false,96.9482501778034,1000.0
group 74 follow test case:0,1,false,97.9482501778034,1000.0
group 75 source test case:0,1,true,141.67857402622838,1000.0
group 75 follow test case:0,1,true,142.67857402622838,1000.0
group 76 source test case:0,1,false,155.96085574541848,1000.0
group 76 follow test case:0,1,false,156.96085574541848,1000.0
group 77 source test case:0,0,true,110.96257191845201,1000.0
group 77 follow test case:0,0,true,111.96257191845201,1000.0
group 78 source test case:0,0,true,94.34330954462845,1000.0
group 78 follow test case:0,0,true,95.34330954462845,1000.0
group 79 source test case:0,1,true,149.6777681339862,1000.0
group 79 follow test case:0,1,true,150.6777681339862,1000.0
group 80 source test case:0,1,false,89.68441415959845,1000.0
group 80 follow test case:0,1,false,90.68441415959845,1000.0
group 81 source test case:0,1,true,154.4758515592884,1000.0
group 81 follow test case:0,1,true,155.4758515592884,1000.0
group 82 source test case:0,1,true,177.82584470513456,1000.0
group 82 follow test case:0,1,true,178.82584470513456,1000.0
group 83 source test case:0,1,true,93.29070093718394,1000.0
group 83 follow test case:0,1,true,94.29070093718394,1000.0
group 84 source test case:0,0,false,40.72509935455479,1000.0
group 84 follow test case:0,0,false,41.72509935455479,1000.0
group 85 source test case:0,0,false,166.4868812227378,1000.0
group 85 follow test case:0,0,false,167.4868812227378,1000.0
group 86 source test case:0,0,true,164.45496371824427,1000.0
group 86 follow test case:0,0,true,165.45496371824427,1000.0
group 87 source test case:0,1,false,43.10714134666742,1000.0
group 87 follow test case:0,1,false,44.10714134666742,1000.0
group 88 source test case:0,0,true,125.61946093319251,1000.0
group 88 follow test case:0,0,true,126.61946093319251,1000.0
group 89 source test case:0,1,true,193.97599247920056,1000.0
group 89 follow test case:0,1,true,194.97599247920056,1000.0
group 90 source test case:0,0,false,126.38028806981069,1000.0
group 90 follow test case:0,0,false,127.38028806981069,1000.0
group 91 source test case:0,0,false,149.22019373018298,1000.0
group 91 follow test case:0,0,false,150.22019373018298,1000.0
group 92 source test case:0,1,false,84.24861395003038,1000.0
group 92 follow test case:0,1,false,85.24861395003038,1000.0
group 93 source test case:0,1,true,66.329991155529,1000.0
group 93 follow test case:0,1,true,67.329991155529,1000.0
group 94 source test case:0,0,false,48.06932684285613,1000.0
group 94 follow test case:0,0,false,49.06932684285613,1000.0
group 95 source test case:0,0,false,193.49510842909496,1000.0
group 95 follow test case:0,0,false,194.49510842909496,1000.0
group 96 source test case:0,0,false,40.95757251036084,1000.0
group 96 follow test case:0,0,false,41.95757251036084,1000.0
group 97 source test case:0,0,true,48.75461879992858,1000.0
group 97 follow test case:0,0,true,49.75461879992858,1000.0
group 98 source test case:0,0,false,86.3241345032061,1000.0
group 98 follow test case:0,0,false,87.3241345032061,1000.0
group 99 source test case:0,1,true,59.2563670637313,1000.0
group 99 follow test case:0,1,true,60.2563670637313,1000.0
group 100 source test case:0,1,true,62.51442415462145,1000.0
group 100 follow test case:0,1,true,63.51442415462145,1000.0
group 101 source test case:0,1,false,63.74605654151979,1000.0
group 101 follow test case:0,1,false,64.74605654151979,1000.0
group 102 source test case:0,0,false,58.6880374004605,1000.0
group 102 follow test case:0,0,false,59.6880374004605,1000.0
group 103 source test case:0,1,false,58.52396630777497,1000.0
group 103 follow test case:0,1,false,59.52396630777497,1000.0
group 104 source test case:0,1,true,80.56819741368913,1000.0
group 104 follow test case:0,1,true,81.56819741368913,1000.0
group 105 source test case:0,1,false,124.60341355834323,1000.0
group 105 follow test case:0,1,false,125.60341355834323,1000.0
