MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,1,true,128.7003729481774,1000.0
group 1 follow test case:0,1,true,129.7003729481774,1000.0
group 2 source test case:0,0,false,71.00933673051297,1000.0
group 2 follow test case:0,0,false,72.00933673051297,1000.0
group 3 source test case:0,0,true,188.57159777336054,1000.0
group 3 follow test case:0,0,true,189.57159777336054,1000.0
group 4 source test case:0,1,true,77.57539590133999,1000.0
group 4 follow test case:0,1,true,78.57539590133999,1000.0
group 5 source test case:0,1,false,46.75818078043566,1000.0
group 5 follow test case:0,1,false,47.75818078043566,1000.0
group 6 source test case:0,1,true,92.80597627218502,1000.0
group 6 follow test case:0,1,true,93.80597627218502,1000.0
group 7 source test case:0,1,false,132.04899123769826,1000.0
group 7 follow test case:0,1,false,133.04899123769826,1000.0
group 8 source test case:0,1,false,135.1643026542298,1000.0
group 8 follow test case:0,1,false,136.1643026542298,1000.0
group 9 source test case:0,0,true,61.96728943994739,1000.0
group 9 follow test case:0,0,true,62.96728943994739,1000.0
group 10 source test case:0,0,true,126.57157141487735,1000.0
group 10 follow test case:0,0,true,127.57157141487735,1000.0
group 11 source test case:0,1,true,191.69075756359922,1000.0
group 11 follow test case:0,1,true,192.69075756359922,1000.0
group 12 source test case:0,1,true,139.78657667933913,1000.0
group 12 follow test case:0,1,true,140.78657667933913,1000.0
group 13 source test case:0,1,false,179.39334397434578,1000.0
group 13 follow test case:0,1,false,180.39334397434578,1000.0
group 14 source test case:0,1,true,80.92039667698532,1000.0
group 14 follow test case:0,1,true,81.92039667698532,1000.0
group 15 source test case:0,1,false,76.96776039998716,1000.0
group 15 follow test case:0,1,false,77.96776039998716,1000.0
group 16 source test case:0,0,false,74.16195101430574,1000.0
group 16 follow test case:0,0,false,75.16195101430574,1000.0
group 17 source test case:0,1,false,87.67047862466713,1000.0
group 17 follow test case:0,1,false,88.67047862466713,1000.0
group 18 source test case:0,1,false,149.08928778428745,1000.0
group 18 follow test case:0,1,false,150.08928778428745,1000.0
group 19 source test case:0,0,false,197.0857943498559,1000.0
group 19 follow test case:0,0,false,198.0857943498559,1000.0
group 20 source test case:0,0,true,128.8848841058499,1000.0
group 20 follow test case:0,0,true,129.8848841058499,1000.0
group 21 source test case:0,0,false,126.17332165075129,1000.0
group 21 follow test case:0,0,false,127.17332165075129,1000.0
group 22 source test case:0,0,true,188.1883144012567,1000.0
group 22 follow test case:0,0,true,189.1883144012567,1000.0
group 23 source test case:0,0,false,88.39506215720668,1000.0
group 23 follow test case:0,0,false,89.39506215720668,1000.0
group 24 source test case:0,0,true,56.51798067170074,1000.0
group 24 follow test case:0,0,true,57.51798067170074,1000.0
group 25 source test case:0,0,false,133.2232562344949,1000.0
group 25 follow test case:0,0,false,134.2232562344949,1000.0
group 26 source test case:0,1,false,52.720788549103304,1000.0
group 26 follow test case:0,1,false,53.720788549103304,1000.0
group 27 source test case:0,1,false,91.52860917978816,1000.0
group 27 follow test case:0,1,false,92.52860917978816,1000.0
group 28 source test case:0,1,false,115.29525024832994,1000.0
group 28 follow test case:0,1,false,116.29525024832994,1000.0
group 29 source test case:0,1,false,134.6184834516452,1000.0
group 29 follow test case:0,1,false,135.6184834516452,1000.0
group 30 source test case:0,0,true,143.94410950919143,1000.0
group 30 follow test case:0,0,true,144.94410950919143,1000.0
group 31 source test case:0,0,false,81.32432528320449,1000.0
group 31 follow test case:0,0,false,82.32432528320449,1000.0
group 32 source test case:0,1,true,150.09609962684385,1000.0
group 32 follow test case:0,1,true,151.09609962684385,1000.0
group 33 source test case:0,0,false,97.67478701638339,1000.0
group 33 follow test case:0,0,false,98.67478701638339,1000.0
group 34 source test case:0,1,false,170.3762934031547,1000.0
group 34 follow test case:0,1,false,171.3762934031547,1000.0
group 35 source test case:0,1,false,40.09204042371012,1000.0
group 35 follow test case:0,1,false,41.09204042371012,1000.0
group 36 source test case:0,1,false,66.06873805169016,1000.0
group 36 follow test case:0,1,false,67.06873805169016,1000.0
group 37 source test case:0,0,false,71.83026907697152,1000.0
group 37 follow test case:0,0,false,72.83026907697152,1000.0
group 38 source test case:0,1,false,65.20531067558727,1000.0
group 38 follow test case:0,1,false,66.20531067558727,1000.0
group 39 source test case:0,0,false,191.76278520351852,1000.0
group 39 follow test case:0,0,false,192.76278520351852,1000.0
group 40 source test case:0,0,false,69.21805373658964,1000.0
group 40 follow test case:0,0,false,70.21805373658964,1000.0
group 41 source test case:0,0,true,58.7021720849705,1000.0
group 41 follow test case:0,0,true,59.7021720849705,1000.0
group 42 source test case:0,1,true,113.52911554726899,1000.0
group 42 follow test case:0,1,true,114.52911554726899,1000.0
group 43 source test case:0,0,false,42.90163357292514,1000.0
group 43 follow test case:0,0,false,43.90163357292514,1000.0
group 44 source test case:0,1,true,55.4284624962898,1000.0
group 44 follow test case:0,1,true,56.4284624962898,1000.0
group 45 source test case:0,1,true,75.28764475199125,1000.0
group 45 follow test case:0,1,true,76.28764475199125,1000.0
group 46 source test case:0,1,true,179.24399929745488,1000.0
group 46 follow test case:0,1,true,180.24399929745488,1000.0
group 47 source test case:0,1,true,199.47861451936862,1000.0
group 47 follow test case:0,1,true,200.47861451936862,1000.0
group 48 source test case:0,0,true,181.76616179244914,1000.0
group 48 follow test case:0,0,true,182.76616179244914,1000.0
group 49 source test case:0,1,true,65.77282283738117,1000.0
group 49 follow test case:0,1,true,66.77282283738117,1000.0
group 50 source test case:0,0,true,68.0072425491129,1000.0
group 50 follow test case:0,0,true,69.0072425491129,1000.0
group 51 source test case:0,0,true,144.67403826201684,1000.0
