MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,0,false,159.57537730299308,1000.0
group 1 follow test case:0,0,false,160.57537730299308,1000.0
group 2 source test case:0,0,false,56.64028704220448,1000.0
group 2 follow test case:0,0,false,57.64028704220448,1000.0
group 3 source test case:0,0,true,151.68407269426456,1000.0
group 3 follow test case:0,0,true,152.68407269426456,1000.0
group 4 source test case:0,0,true,169.98515767699018,1000.0
group 4 follow test case:0,0,true,170.98515767699018,1000.0
group 5 source test case:0,0,true,190.08750779375654,1000.0
group 5 follow test case:0,0,true,191.08750779375654,1000.0
group 6 source test case:0,0,true,69.94924132239757,1000.0
group 6 follow test case:0,0,true,70.94924132239757,1000.0
group 7 source test case:0,1,true,67.5785562739116,1000.0
group 7 follow test case:0,1,true,68.5785562739116,1000.0
group 8 source test case:0,1,true,78.67751371210079,1000.0
group 8 follow test case:0,1,true,79.67751371210079,1000.0
group 9 source test case:0,1,false,86.86356288728021,1000.0
group 9 follow test case:0,1,false,87.86356288728021,1000.0
group 10 source test case:0,0,false,66.23550417198302,1000.0
group 10 follow test case:0,0,false,67.23550417198302,1000.0
group 11 source test case:0,1,false,60.46734034060083,1000.0
group 11 follow test case:0,1,false,61.46734034060083,1000.0
group 12 source test case:0,0,true,163.31665937680444,1000.0
group 12 follow test case:0,0,true,164.31665937680444,1000.0
group 13 source test case:0,1,false,63.031189278400404,1000.0
group 13 follow test case:0,1,false,64.0311892784004,1000.0
group 14 source test case:0,0,true,108.54370284326872,1000.0
group 14 follow test case:0,0,true,109.54370284326872,1000.0
group 15 source test case:0,1,false,41.01214497594114,1000.0
group 15 follow test case:0,1,false,42.01214497594114,1000.0
group 16 source test case:0,1,false,71.70534451174738,1000.0
group 16 follow test case:0,1,false,72.70534451174738,1000.0
group 17 source test case:0,0,false,73.05322850986201,1000.0
group 17 follow test case:0,0,false,74.05322850986201,1000.0
group 18 source test case:0,0,false,166.33343619948766,1000.0
group 18 follow test case:0,0,false,167.33343619948766,1000.0
group 19 source test case:0,1,false,140.93726971780427,1000.0
group 19 follow test case:0,1,false,141.93726971780427,1000.0
group 20 source test case:0,1,true,102.21802181435336,1000.0
group 20 follow test case:0,1,true,103.21802181435336,1000.0
group 21 source test case:0,1,true,73.05231306430704,1000.0
group 21 follow test case:0,1,true,74.05231306430704,1000.0
