MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,1,false,78.04307195978117,1000.0
group 1 follow test case:0,1,false,79.04307195978117,1000.0
group 2 source test case:0,0,false,185.0237111009995,1000.0
group 2 follow test case:0,0,false,186.0237111009995,1000.0
group 3 source test case:0,1,true,85.17320239972979,1000.0
group 3 follow test case:0,1,true,86.17320239972979,1000.0
group 4 source test case:0,0,true,106.1303269736945,1000.0
group 4 follow test case:0,0,true,107.1303269736945,1000.0
group 5 source test case:0,1,false,52.52270796278731,1000.0
group 5 follow test case:0,1,false,53.52270796278731,1000.0
group 6 source test case:0,1,true,47.115762327468225,1000.0
group 6 follow test case:0,1,true,48.115762327468225,1000.0
group 7 source test case:0,0,false,68.66792259105007,1000.0
group 7 follow test case:0,0,false,69.66792259105007,1000.0
group 8 source test case:0,0,true,88.20723158716358,1000.0
group 8 follow test case:0,0,true,89.20723158716358,1000.0
group 9 source test case:0,0,false,126.9160660502623,1000.0
group 9 follow test case:0,0,false,127.9160660502623,1000.0
group 10 source test case:0,0,true,108.44316232974806,1000.0
group 10 follow test case:0,0,true,109.44316232974806,1000.0
group 11 source test case:0,1,false,173.4484716424847,1000.0
group 11 follow test case:0,1,false,174.4484716424847,1000.0
group 12 source test case:0,1,true,78.30856325961977,1000.0
group 12 follow test case:0,1,true,79.30856325961977,1000.0
group 13 source test case:0,1,false,54.833850760003145,1000.0
group 13 follow test case:0,1,false,55.833850760003145,1000.0
group 14 source test case:0,0,false,195.64210675746452,1000.0
group 14 follow test case:0,0,false,196.64210675746452,1000.0
group 15 source test case:0,1,true,59.9422416657962,1000.0
group 15 follow test case:0,1,true,60.9422416657962,1000.0
group 16 source test case:0,0,false,54.01462292894294,1000.0
group 16 follow test case:0,0,false,55.01462292894294,1000.0
group 17 source test case:0,1,false,88.16119814209935,1000.0
group 17 follow test case:0,1,false,89.16119814209935,1000.0
group 18 source test case:0,1,true,138.82686692835358,1000.0
group 18 follow test case:0,1,true,139.82686692835358,1000.0
group 19 source test case:0,1,true,129.8181263510693,1000.0
group 19 follow test case:0,1,true,130.8181263510693,1000.0
group 20 source test case:0,1,true,82.301201563598,1000.0
group 20 follow test case:0,1,true,83.301201563598,1000.0
group 21 source test case:0,1,true,74.83721743609354,1000.0
group 21 follow test case:0,1,true,75.83721743609354,1000.0
group 22 source test case:0,0,false,73.92477286329472,1000.0
group 22 follow test case:0,0,false,74.92477286329472,1000.0
group 23 source test case:0,1,true,85.00734162959687,1000.0
group 23 follow test case:0,1,true,86.00734162959687,1000.0
group 24 source test case:0,0,false,150.80210068725552,1000.0
group 24 follow test case:0,0,false,151.80210068725552,1000.0
group 25 source test case:0,1,true,159.76817655301363,1000.0
group 25 follow test case:0,1,true,160.76817655301363,1000.0
group 26 source test case:0,0,true,165.08884772826275,1000.0
group 26 follow test case:0,0,true,166.08884772826275,1000.0
group 27 source test case:0,1,false,157.70485370356596,1000.0
group 27 follow test case:0,1,false,158.70485370356596,1000.0
group 28 source test case:0,1,true,135.48596776393885,1000.0
group 28 follow test case:0,1,true,136.48596776393885,1000.0
group 29 source test case:0,1,true,125.90599639551746,1000.0
group 29 follow test case:0,1,true,126.90599639551746,1000.0
group 30 source test case:0,1,false,66.68932639230678,1000.0
group 30 follow test case:0,1,false,67.68932639230678,1000.0
group 31 source test case:0,0,false,125.02332042852835,1000.0
group 31 follow test case:0,0,false,126.02332042852835,1000.0
group 32 source test case:0,1,false,150.21300820723184,1000.0
group 32 follow test case:0,1,false,151.21300820723184,1000.0
group 33 source test case:0,1,false,57.17120990951241,1000.0
group 33 follow test case:0,1,false,58.17120990951241,1000.0
group 34 source test case:0,1,true,46.86856777673498,1000.0
group 34 follow test case:0,1,true,47.86856777673498,1000.0
group 35 source test case:0,1,false,65.2282176758377,1000.0
group 35 follow test case:0,1,false,66.2282176758377,1000.0
group 36 source test case:0,1,true,141.10484505744307,1000.0
group 36 follow test case:0,1,true,142.10484505744307,1000.0
group 37 source test case:0,0,true,197.51583794269496,1000.0
group 37 follow test case:0,0,true,198.51583794269496,1000.0
group 38 source test case:0,1,true,75.84620575318834,1000.0
group 38 follow test case:0,1,true,76.84620575318834,1000.0
group 39 source test case:0,1,true,90.20835323342521,1000.0
group 39 follow test case:0,1,true,91.20835323342521,1000.0
group 40 source test case:0,0,true,74.34746246349209,1000.0
group 40 follow test case:0,0,true,75.34746246349209,1000.0
group 41 source test case:0,1,true,155.00642412972985,1000.0
group 41 follow test case:0,1,true,156.00642412972985,1000.0
