MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,0,false,150.59813016471946,1000.0
group 1 follow test case:0,0,false,151.59813016471946,1000.0
group 2 source test case:0,0,true,110.70427073535102,1000.0
group 2 follow test case:0,0,true,111.70427073535102,1000.0
group 3 source test case:0,1,true,88.58728014623644,1000.0
group 3 follow test case:0,1,true,89.58728014623644,1000.0
group 4 source test case:0,0,true,50.942412972576335,1000.0
group 4 follow test case:0,0,true,51.942412972576335,1000.0
group 5 source test case:0,0,true,108.05056833159173,1000.0
group 5 follow test case:0,0,true,109.05056833159173,1000.0
group 6 source test case:0,0,false,180.17390860648848,1000.0
group 6 follow test case:0,0,false,181.17390860648848,1000.0
group 7 source test case:0,0,true,116.75562910897688,1000.0
group 7 follow test case:0,0,true,117.75562910897688,1000.0
group 8 source test case:0,1,true,174.55863672717643,1000.0
group 8 follow test case:0,1,true,175.55863672717643,1000.0
group 9 source test case:0,1,true,151.60759755672618,1000.0
group 9 follow test case:0,1,true,152.60759755672618,1000.0
group 10 source test case:0,0,false,57.35885719253619,1000.0
group 10 follow test case:0,0,false,58.35885719253619,1000.0
group 11 source test case:0,1,false,175.59249313700846,1000.0
group 11 follow test case:0,1,false,176.59249313700846,1000.0
group 12 source test case:0,1,false,185.04150302111066,1000.0
group 12 follow test case:0,1,false,186.04150302111066,1000.0
group 13 source test case:0,1,true,66.52910591755133,1000.0
group 13 follow test case:0,1,true,67.52910591755133,1000.0
group 14 source test case:0,1,false,191.04981281485638,1000.0
group 14 follow test case:0,1,false,192.04981281485638,1000.0
group 15 source test case:0,0,false,151.1258724276092,1000.0
group 15 follow test case:0,0,false,152.1258724276092,1000.0
group 16 source test case:0,1,false,77.18062457957109,1000.0
group 16 follow test case:0,1,false,78.18062457957109,1000.0
group 17 source test case:0,0,true,121.88421364812535,1000.0
group 17 follow test case:0,0,true,122.88421364812535,1000.0
group 18 source test case:0,0,true,186.80343322721055,1000.0
group 18 follow test case:0,0,true,187.80343322721055,1000.0
group 19 source test case:0,0,false,102.84692434111764,1000.0
group 19 follow test case:0,0,false,103.84692434111764,1000.0
group 20 source test case:0,0,false,161.86759149532602,1000.0
group 20 follow test case:0,0,false,162.86759149532602,1000.0
group 21 source test case:0,0,false,49.55133314536715,1000.0
group 21 follow test case:0,0,false,50.55133314536715,1000.0
group 22 source test case:0,0,false,77.84119603425066,1000.0
group 22 follow test case:0,0,false,78.84119603425066,1000.0
group 23 source test case:0,1,true,40.41242478118974,1000.0
group 23 follow test case:0,1,true,41.41242478118974,1000.0
group 24 source test case:0,1,false,90.97141211428325,1000.0
group 24 follow test case:0,1,false,91.97141211428325,1000.0
group 25 source test case:0,0,false,179.5905522901555,1000.0
group 25 follow test case:0,0,false,180.5905522901555,1000.0
group 26 source test case:0,1,true,91.34666828597145,1000.0
group 26 follow test case:0,1,true,92.34666828597145,1000.0
group 27 source test case:0,0,true,126.26195912525309,1000.0
group 27 follow test case:0,0,true,127.26195912525309,1000.0
group 28 source test case:0,0,false,76.95688059609154,1000.0
group 28 follow test case:0,0,false,77.95688059609154,1000.0
group 29 source test case:0,1,false,88.53577692742455,1000.0
group 29 follow test case:0,1,false,89.53577692742455,1000.0
group 30 source test case:0,1,true,86.80311329884557,1000.0
group 30 follow test case:0,1,true,87.80311329884557,1000.0
group 31 source test case:0,1,false,60.58729932619795,1000.0
group 31 follow test case:0,1,false,61.58729932619795,1000.0
group 32 source test case:0,1,true,84.10207510296794,1000.0
