MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,0,true,107.37314023624647,1000.0
group 1 follow test case:0,0,true,108.37314023624647,1000.0
group 2 source test case:0,1,true,193.48599064951836,1000.0
group 2 follow test case:0,1,true,194.48599064951836,1000.0
group 3 source test case:0,1,true,66.69150056939375,1000.0
group 3 follow test case:0,1,true,67.69150056939375,1000.0
group 4 source test case:0,0,false,157.27267678994318,1000.0
group 4 follow test case:0,0,false,158.27267678994318,1000.0
group 5 source test case:0,1,true,99.16584952759655,1000.0
group 5 follow test case:0,1,true,100.16584952759655,1000.0
group 6 source test case:0,1,true,179.54876877251226,1000.0
group 6 follow test case:0,1,true,180.54876877251226,1000.0
group 7 source test case:0,1,true,118.1266267966163,1000.0
group 7 follow test case:0,1,true,119.1266267966163,1000.0
group 8 source test case:0,1,true,115.00369528317755,1000.0
group 8 follow test case:0,1,true,116.00369528317755,1000.0
group 9 source test case:0,0,true,66.5041439716735,1000.0
group 9 follow test case:0,0,true,67.5041439716735,1000.0
group 10 source test case:0,1,false,63.63255664113629,1000.0
group 10 follow test case:0,1,false,64.63255664113629,1000.0
group 11 source test case:0,1,true,182.51721431929116,1000.0
group 11 follow test case:0,1,true,183.51721431929116,1000.0
group 12 source test case:0,1,false,158.86672321287648,1000.0
group 12 follow test case:0,1,false,159.86672321287648,1000.0
group 13 source test case:0,1,false,154.8745314644592,1000.0
group 13 follow test case:0,1,false,155.8745314644592,1000.0
group 14 source test case:0,0,true,87.23143908961927,1000.0
group 14 follow test case:0,0,true,88.23143908961927,1000.0
group 15 source test case:0,1,true,41.89996378021387,1000.0
group 15 follow test case:0,1,true,42.89996378021387,1000.0
group 16 source test case:0,0,true,58.069838512515105,1000.0
group 16 follow test case:0,0,true,59.069838512515105,1000.0
group 17 source test case:0,0,true,156.51642953600953,1000.0
group 17 follow test case:0,0,true,157.51642953600953,1000.0
group 18 source test case:0,1,true,52.41685826287091,1000.0
group 18 follow test case:0,1,true,53.41685826287091,1000.0
group 19 source test case:0,0,false,54.1149055138758,1000.0
group 19 follow test case:0,0,false,55.1149055138758,1000.0
group 20 source test case:0,0,true,64.4670000177122,1000.0
group 20 follow test case:0,0,true,65.4670000177122,1000.0
group 21 source test case:0,0,false,117.98729734225692,1000.0
group 21 follow test case:0,0,false,118.98729734225692,1000.0
group 22 source test case:0,0,false,160.83393189874647,1000.0
group 22 follow test case:0,0,false,161.83393189874647,1000.0
group 23 source test case:0,1,false,90.31445269414436,1000.0
group 23 follow test case:0,1,false,91.31445269414436,1000.0
group 24 source test case:0,1,false,148.00875953648813,1000.0
group 24 follow test case:0,1,false,149.00875953648813,1000.0
group 25 source test case:0,0,true,102.63390936446964,1000.0
group 25 follow test case:0,0,true,103.63390936446964,1000.0
group 26 source test case:0,1,false,156.38384343119304,1000.0
group 26 follow test case:0,1,false,157.38384343119304,1000.0
group 27 source test case:0,0,true,50.834929423198915,1000.0
group 27 follow test case:0,0,true,51.834929423198915,1000.0
group 28 source test case:0,1,true,71.20005847903133,1000.0
group 28 follow test case:0,1,true,72.20005847903133,1000.0
group 29 source test case:0,0,true,64.97011662765999,1000.0
group 29 follow test case:0,0,true,65.97011662765999,1000.0
group 30 source test case:0,0,true,96.812232969426,1000.0
group 30 follow test case:0,0,true,97.812232969426,1000.0
group 31 source test case:0,0,false,174.57119166173467,1000.0
group 31 follow test case:0,0,false,175.57119166173467,1000.0
group 32 source test case:0,1,false,161.24946649513973,1000.0
group 32 follow test case:0,1,false,162.24946649513973,1000.0
group 33 source test case:0,0,true,68.60907741058031,1000.0
group 33 follow test case:0,0,true,69.60907741058031,1000.0
group 34 source test case:0,1,true,86.9069226835916,1000.0
group 34 follow test case:0,1,true,87.9069226835916,1000.0
group 35 source test case:0,1,false,80.25173640297109,1000.0
group 35 follow test case:0,1,false,81.25173640297109,1000.0
group 36 source test case:0,0,false,40.061798373296284,1000.0
group 36 follow test case:0,0,false,41.061798373296284,1000.0
group 37 source test case:0,1,true,62.01406657815542,1000.0
group 37 follow test case:0,1,true,63.01406657815542,1000.0
group 38 source test case:0,0,false,159.21049101266044,1000.0
group 38 follow test case:0,0,false,160.21049101266044,1000.0
group 39 source test case:0,0,false,98.73733514143893,1000.0
group 39 follow test case:0,0,false,99.73733514143893,1000.0
group 40 source test case:0,1,false,144.91285288410216,1000.0
group 40 follow test case:0,1,false,145.91285288410216,1000.0
group 41 source test case:0,0,false,45.916955557995124,1000.0
group 41 follow test case:0,0,false,46.916955557995124,1000.0
group 42 source test case:0,1,false,66.07405472298237,1000.0
group 42 follow test case:0,1,false,67.07405472298237,1000.0
group 43 source test case:0,0,true,97.66054466601304,1000.0
group 43 follow test case:0,0,true,98.66054466601304,1000.0
group 44 source test case:0,1,true,185.55002729796925,1000.0
group 44 follow test case:0,1,true,186.55002729796925,1000.0
group 45 source test case:0,0,false,153.80715423545237,1000.0
group 45 follow test case:0,0,false,154.80715423545237,1000.0
group 46 source test case:0,1,false,64.51829817522193,1000.0
group 46 follow test case:0,1,false,65.51829817522193,1000.0
group 47 source test case:0,0,false,110.38652750980997,1000.0
group 47 follow test case:0,0,false,111.38652750980997,1000.0
group 48 source test case:0,1,true,49.586764393151235,1000.0
group 48 follow test case:0,1,true,50.586764393151235,1000.0
group 49 source test case:0,1,true,84.41629282448562,1000.0
group 49 follow test case:0,1,true,85.41629282448562,1000.0
group 50 source test case:0,0,true,82.72617769404721,1000.0
group 50 follow test case:0,0,true,83.72617769404721,1000.0
group 51 source test case:0,1,true,68.40744712138292,1000.0
group 51 follow test case:0,1,true,69.40744712138292,1000.0
group 52 source test case:0,0,false,124.40145542391758,1000.0
group 52 follow test case:0,0,false,125.40145542391758,1000.0
group 53 source test case:0,1,false,62.61511898573983,1000.0
group 53 follow test case:0,1,false,63.61511898573983,1000.0
group 54 source test case:0,0,true,143.06891760422639,1000.0
group 54 follow test case:0,0,true,144.06891760422639,1000.0
group 55 source test case:0,0,true,70.88333049676238,1000.0
group 55 follow test case:0,0,true,71.88333049676238,1000.0
group 56 source test case:0,1,true,63.312994574285284,1000.0
group 56 follow test case:0,1,true,64.31299457428528,1000.0
group 57 source test case:0,0,false,175.59903165808402,1000.0
group 57 follow test case:0,0,false,176.59903165808402,1000.0
group 58 source test case:0,1,false,46.362704621514666,1000.0
group 58 follow test case:0,1,false,47.362704621514666,1000.0
group 59 source test case:0,1,true,160.1115505370932,1000.0
group 59 follow test case:0,1,true,161.1115505370932,1000.0
group 60 source test case:0,1,false,166.58546216836191,1000.0
group 60 follow test case:0,1,false,167.58546216836191,1000.0
group 61 source test case:0,0,true,122.66739196798423,1000.0
group 61 follow test case:0,0,true,123.66739196798423,1000.0
group 62 source test case:0,0,true,161.5683058745637,1000.0
group 62 follow test case:0,0,true,162.5683058745637,1000.0
group 63 source test case:0,1,false,150.24523568637932,1000.0
group 63 follow test case:0,1,false,151.24523568637932,1000.0
group 64 source test case:0,0,true,130.8134083093549,1000.0
group 64 follow test case:0,0,true,131.8134083093549,1000.0
group 65 source test case:0,1,false,47.29924318254527,1000.0
group 65 follow test case:0,1,false,48.29924318254527,1000.0
group 66 source test case:0,1,true,120.37903347755177,1000.0
group 66 follow test case:0,1,true,121.37903347755177,1000.0
group 67 source test case:0,0,true,137.5877311970082,1000.0
group 67 follow test case:0,0,true,138.5877311970082,1000.0
group 68 source test case:0,1,true,71.45697498228633,1000.0
group 68 follow test case:0,1,true,72.45697498228633,1000.0
group 69 source test case:0,0,false,95.59423219023921,1000.0
group 69 follow test case:0,0,false,96.59423219023921,1000.0
group 70 source test case:0,1,false,41.094802535744265,1000.0
group 70 follow test case:0,1,false,42.094802535744265,1000.0
group 71 source test case:0,1,false,70.26580066188811,1000.0
group 71 follow test case:0,1,false,71.26580066188811,1000.0
group 72 source test case:0,0,true,74.73266856439405,1000.0
group 72 follow test case:0,0,true,75.73266856439405,1000.0
group 73 source test case:0,0,true,117.48252641745444,1000.0
group 73 follow test case:0,0,true,118.48252641745444,1000.0
group 74 source test case:0,1,false,48.85084813223422,1000.0
group 74 follow test case:0,1,false,49.85084813223422,1000.0
group 75 source test case:0,0,true,172.02860679050073,1000.0
group 75 follow test case:0,0,true,173.02860679050073,1000.0
group 76 source test case:0,1,false,82.72082194487987,1000.0
group 76 follow test case:0,1,false,83.72082194487987,1000.0
group 77 source test case:0,0,false,71.41118449917886,1000.0
group 77 follow test case:0,0,false,72.41118449917886,1000.0
group 78 source test case:0,0,true,57.65927081612577,1000.0
group 78 follow test case:0,0,true,58.65927081612577,1000.0
group 79 source test case:0,1,true,64.33261417330343,1000.0
group 79 follow test case:0,1,true,65.33261417330343,1000.0
group 80 source test case:0,1,false,198.42480543264807,1000.0
group 80 follow test case:0,1,false,199.42480543264807,1000.0
group 81 source test case:0,1,false,133.48700661019694,1000.0
group 81 follow test case:0,1,false,134.48700661019694,1000.0
group 82 source test case:0,1,false,131.8300968996462,1000.0
group 82 follow test case:0,1,false,132.8300968996462,1000.0
group 83 source test case:0,0,false,95.75433984143466,1000.0
group 83 follow test case:0,0,false,96.75433984143466,1000.0
group 84 source test case:0,0,false,173.60988204960864,1000.0
group 84 follow test case:0,0,false,174.60988204960864,1000.0
group 85 source test case:0,0,false,161.2969133641346,1000.0
group 85 follow test case:0,0,false,162.2969133641346,1000.0
group 86 source test case:0,0,false,141.16558101573196,1000.0
group 86 follow test case:0,0,false,142.16558101573196,1000.0
group 87 source test case:0,1,true,189.12356218641375,1000.0
group 87 follow test case:0,1,true,190.12356218641375,1000.0
group 88 source test case:0,1,false,54.56102140684466,1000.0
group 88 follow test case:0,1,false,55.56102140684466,1000.0
group 89 source test case:0,1,true,129.8370715236745,1000.0
group 89 follow test case:0,1,true,130.8370715236745,1000.0
group 90 source test case:0,0,false,66.86743827756752,1000.0
group 90 follow test case:0,0,false,67.86743827756752,1000.0
group 91 source test case:0,0,true,158.58880272977228,1000.0
group 91 follow test case:0,0,true,159.58880272977228,1000.0
group 92 source test case:0,1,true,175.42938449582874,1000.0
group 92 follow test case:0,1,true,176.42938449582874,1000.0
group 93 source test case:0,0,true,144.1605561381811,1000.0
group 93 follow test case:0,0,true,145.1605561381811,1000.0
group 94 source test case:0,1,false,127.36128734557629,1000.0
group 94 follow test case:0,1,false,128.36128734557627,1000.0
group 95 source test case:0,1,false,148.11508091695765,1000.0
group 95 follow test case:0,1,false,149.11508091695765,1000.0
group 96 source test case:0,1,false,83.58608308261844,1000.0
group 96 follow test case:0,1,false,84.58608308261844,1000.0
group 97 source test case:0,0,false,115.50083996375933,1000.0
group 97 follow test case:0,0,false,116.50083996375933,1000.0
group 98 source test case:0,0,false,61.226080625267926,1000.0
group 98 follow test case:0,0,false,62.226080625267926,1000.0
group 99 source test case:0,0,false,120.67077447099794,1000.0
group 99 follow test case:0,0,false,121.67077447099794,1000.0
group 100 source test case:0,0,false,168.3697179371771,1000.0
group 100 follow test case:0,0,false,169.3697179371771,1000.0
group 101 source test case:0,0,true,60.74463048289937,1000.0
group 101 follow test case:0,0,true,61.74463048289937,1000.0
group 102 source test case:0,0,true,116.11829633677414,1000.0
group 102 follow test case:0,0,true,117.11829633677414,1000.0
group 103 source test case:0,1,false,193.58592060195983,1000.0
group 103 follow test case:0,1,false,194.58592060195983,1000.0
group 104 source test case:0,1,true,66.80061761769304,1000.0
group 104 follow test case:0,1,true,67.80061761769304,1000.0
group 105 source test case:0,0,false,164.2125265956825,1000.0
group 105 follow test case:0,0,false,165.2125265956825,1000.0
group 106 source test case:0,1,true,146.00175941473532,1000.0
group 106 follow test case:0,1,true,147.00175941473532,1000.0
group 107 source test case:0,0,true,59.2587245119708,1000.0
group 107 follow test case:0,0,true,60.2587245119708,1000.0
group 108 source test case:0,1,false,165.24005207268848,1000.0
group 108 follow test case:0,1,false,166.24005207268848,1000.0
group 109 source test case:0,0,true,128.75963517136577,1000.0
group 109 follow test case:0,0,true,129.75963517136577,1000.0
group 110 source test case:0,1,false,127.13339685200752,1000.0
group 110 follow test case:0,1,false,128.13339685200754,1000.0
group 111 source test case:0,0,true,90.5500898027525,1000.0
group 111 follow test case:0,0,true,91.5500898027525,1000.0
group 112 source test case:0,0,false,102.59665673540354,1000.0
group 112 follow test case:0,0,false,103.59665673540354,1000.0
group 113 source test case:0,0,false,44.23081742925796,1000.0
group 113 follow test case:0,0,false,45.23081742925796,1000.0
group 114 source test case:0,0,false,132.1137921438476,1000.0
group 114 follow test case:0,0,false,133.1137921438476,1000.0
group 115 source test case:0,0,true,73.83777512712503,1000.0
group 115 follow test case:0,0,true,74.83777512712503,1000.0
group 116 source test case:0,0,true,158.52514884119648,1000.0
group 116 follow test case:0,0,true,159.52514884119648,1000.0
group 117 source test case:0,0,true,135.29641602263416,1000.0
