MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,0,false,50.725856538211,1000.0
group 1 follow test case:0,0,false,51.725856538211,1000.0
group 2 source test case:0,1,true,71.05482568137566,1000.0
group 2 follow test case:0,1,true,72.05482568137566,1000.0
group 3 source test case:0,0,true,58.976411650562895,1000.0
group 3 follow test case:0,0,true,59.976411650562895,1000.0
group 4 source test case:0,0,true,131.18687160817973,1000.0
group 4 follow test case:0,0,true,132.18687160817973,1000.0
group 5 source test case:0,0,true,111.1964574990308,1000.0
group 5 follow test case:0,0,true,112.1964574990308,1000.0
group 6 source test case:0,1,false,90.9304321307564,1000.0
group 6 follow test case:0,1,false,91.9304321307564,1000.0
group 7 source test case:0,1,false,180.5952287362648,1000.0
group 7 follow test case:0,1,false,181.5952287362648,1000.0
group 8 source test case:0,0,true,80.55578743465456,1000.0
group 8 follow test case:0,0,true,81.55578743465456,1000.0
group 9 source test case:0,1,false,50.877643535304856,1000.0
group 9 follow test case:0,1,false,51.877643535304856,1000.0
group 10 source test case:0,1,true,63.07032336817849,1000.0
group 10 follow test case:0,1,true,64.07032336817849,1000.0
group 11 source test case:0,0,true,52.19439045248135,1000.0
group 11 follow test case:0,0,true,53.19439045248135,1000.0
group 12 source test case:0,0,true,76.68338348431064,1000.0
group 12 follow test case:0,0,true,77.68338348431064,1000.0
group 13 source test case:0,0,false,175.70397398962092,1000.0
group 13 follow test case:0,0,false,176.70397398962092,1000.0
group 14 source test case:0,0,true,178.18973651185212,1000.0
group 14 follow test case:0,0,true,179.18973651185212,1000.0
group 15 source test case:0,1,true,95.50405592223444,1000.0
group 15 follow test case:0,1,true,96.50405592223444,1000.0
group 16 source test case:0,1,true,47.24834116765905,1000.0
group 16 follow test case:0,1,true,48.24834116765905,1000.0
group 17 source test case:0,1,true,173.64151319788863,1000.0
group 17 follow test case:0,1,true,174.64151319788863,1000.0
group 18 source test case:0,0,false,116.59214170516736,1000.0
group 18 follow test case:0,0,false,117.59214170516736,1000.0
group 19 source test case:0,1,false,77.54079179925066,1000.0
group 19 follow test case:0,1,false,78.54079179925066,1000.0
group 20 source test case:0,0,true,93.5638674132664,1000.0
group 20 follow test case:0,0,true,94.5638674132664,1000.0
group 21 source test case:0,1,false,189.23955105551184,1000.0
group 21 follow test case:0,1,false,190.23955105551184,1000.0
group 22 source test case:0,1,false,71.36031496126802,1000.0
group 22 follow test case:0,1,false,72.36031496126802,1000.0
group 23 source test case:0,0,true,169.14023242090164,1000.0
group 23 follow test case:0,0,true,170.14023242090164,1000.0
group 24 source test case:0,0,false,89.79434227828767,1000.0
group 24 follow test case:0,0,false,90.79434227828767,1000.0
group 25 source test case:0,1,true,178.28546834435124,1000.0
group 25 follow test case:0,1,true,179.28546834435124,1000.0
group 26 source test case:0,1,false,115.29573717408636,1000.0
group 26 follow test case:0,1,false,116.29573717408636,1000.0
group 27 source test case:0,1,true,193.7639927268363,1000.0
group 27 follow test case:0,1,true,194.7639927268363,1000.0
group 28 source test case:0,1,true,52.29990372000066,1000.0
group 28 follow test case:0,1,true,53.29990372000066,1000.0
group 29 source test case:0,1,false,68.43026616228043,1000.0
group 29 follow test case:0,1,false,69.43026616228043,1000.0
group 30 source test case:0,1,true,166.8809457894797,1000.0
group 30 follow test case:0,1,true,167.8809457894797,1000.0
group 31 source test case:0,0,false,188.46376363238937,1000.0
group 31 follow test case:0,0,false,189.46376363238937,1000.0
group 32 source test case:0,1,true,92.72294916972358,1000.0
group 32 follow test case:0,1,true,93.72294916972358,1000.0
group 33 source test case:0,0,true,199.05002541706776,1000.0
group 33 follow test case:0,0,true,200.05002541706776,1000.0
group 34 source test case:0,1,true,56.77283822810848,1000.0
group 34 follow test case:0,1,true,57.77283822810848,1000.0
group 35 source test case:0,1,true,106.89214655782291,1000.0
group 35 follow test case:0,1,true,107.89214655782291,1000.0
group 36 source test case:0,0,false,56.64832956679393,1000.0
group 36 follow test case:0,0,false,57.64832956679393,1000.0
group 37 source test case:0,0,true,97.97446191536491,1000.0
group 37 follow test case:0,0,true,98.97446191536491,1000.0
group 38 source test case:0,1,true,58.28716708493739,1000.0
group 38 follow test case:0,1,true,59.28716708493739,1000.0
group 39 source test case:0,0,true,174.72541037757205,1000.0
group 39 follow test case:0,0,true,175.72541037757205,1000.0
group 40 source test case:0,1,true,81.10551721661199,1000.0
group 40 follow test case:0,1,true,82.10551721661199,1000.0
group 41 source test case:0,1,true,46.04896343619859,1000.0
group 41 follow test case:0,1,true,47.04896343619859,1000.0
group 42 source test case:0,1,false,43.00520276701174,1000.0
group 42 follow test case:0,1,false,44.00520276701174,1000.0
group 43 source test case:0,1,true,171.80776073342454,1000.0
group 43 follow test case:0,1,true,172.80776073342454,1000.0
group 44 source test case:0,1,true,66.83626499042629,1000.0
group 44 follow test case:0,1,true,67.83626499042629,1000.0
group 45 source test case:0,1,true,58.80004097529965,1000.0
group 45 follow test case:0,1,true,59.80004097529965,1000.0
group 46 source test case:0,0,true,145.0233922909835,1000.0
group 46 follow test case:0,0,true,146.0233922909835,1000.0
group 47 source test case:0,1,false,186.7397086707782,1000.0
group 47 follow test case:0,1,false,187.7397086707782,1000.0
group 48 source test case:0,0,false,109.12538925211602,1000.0
group 48 follow test case:0,0,false,110.12538925211602,1000.0
group 49 source test case:0,0,false,111.7466613160264,1000.0
