MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,1,true,176.47221543453622,1000.0
group 1 follow test case:0,1,true,177.47221543453622,1000.0
group 2 source test case:0,1,true,77.00711852816829,1000.0
group 2 follow test case:0,1,true,78.00711852816829,1000.0
group 3 source test case:0,0,false,62.23232697603055,1000.0
group 3 follow test case:0,0,false,63.23232697603055,1000.0
group 4 source test case:0,0,true,88.80242314109171,1000.0
group 4 follow test case:0,0,true,89.80242314109171,1000.0
group 5 source test case:0,0,true,66.15785940943738,1000.0
group 5 follow test case:0,0,true,67.15785940943738,1000.0
group 6 source test case:0,0,false,66.09769024587214,1000.0
group 6 follow test case:0,0,false,67.09769024587214,1000.0
group 7 source test case:0,1,false,83.83228916176589,1000.0
group 7 follow test case:0,1,false,84.83228916176589,1000.0
group 8 source test case:0,0,true,114.81065989741167,1000.0
group 8 follow test case:0,0,true,115.81065989741167,1000.0
group 9 source test case:0,1,true,91.23315170071858,1000.0
group 9 follow test case:0,1,true,92.23315170071858,1000.0
group 10 source test case:0,0,false,162.11419379493088,1000.0
group 10 follow test case:0,0,false,163.11419379493088,1000.0
group 11 source test case:0,0,true,91.40505393072905,1000.0
group 11 follow test case:0,0,true,92.40505393072905,1000.0
group 12 source test case:0,1,true,110.01774101215246,1000.0
group 12 follow test case:0,1,true,111.01774101215246,1000.0
group 13 source test case:0,1,false,92.2309757145594,1000.0
group 13 follow test case:0,1,false,93.2309757145594,1000.0
group 14 source test case:0,0,true,179.86063963769217,1000.0
group 14 follow test case:0,0,true,180.86063963769217,1000.0
group 15 source test case:0,1,true,196.69052717076906,1000.0
group 15 follow test case:0,1,true,197.69052717076906,1000.0
group 16 source test case:0,0,false,109.39826586003346,1000.0
group 16 follow test case:0,0,false,110.39826586003346,1000.0
group 17 source test case:0,1,false,97.90802224226262,1000.0
group 17 follow test case:0,1,false,98.90802224226262,1000.0
group 18 source test case:0,0,false,195.72169731141625,1000.0
group 18 follow test case:0,0,false,196.72169731141625,1000.0
group 19 source test case:0,1,true,101.02566324146616,1000.0
group 19 follow test case:0,1,true,102.02566324146616,1000.0
group 20 source test case:0,1,false,43.87782057753677,1000.0
group 20 follow test case:0,1,false,44.87782057753677,1000.0
group 21 source test case:0,0,true,72.48000959752602,1000.0
group 21 follow test case:0,0,true,73.48000959752602,1000.0
group 22 source test case:0,0,false,101.32612657364817,1000.0
group 22 follow test case:0,0,false,102.32612657364817,1000.0
group 23 source test case:0,0,false,120.71304648266612,1000.0
group 23 follow test case:0,0,false,121.71304648266612,1000.0
group 24 source test case:0,1,false,58.343401525299186,1000.0
group 24 follow test case:0,1,false,59.343401525299186,1000.0
group 25 source test case:0,0,true,102.6731190875166,1000.0
group 25 follow test case:0,0,true,103.6731190875166,1000.0
group 26 source test case:0,0,false,79.46268174189264,1000.0
group 26 follow test case:0,0,false,80.46268174189264,1000.0
group 27 source test case:0,1,false,119.22454853439531,1000.0
group 27 follow test case:0,1,false,120.22454853439531,1000.0
group 28 source test case:0,1,false,70.28982375676705,1000.0
group 28 follow test case:0,1,false,71.28982375676705,1000.0
group 29 source test case:0,1,true,63.71713804226218,1000.0
group 29 follow test case:0,1,true,64.71713804226218,1000.0
group 30 source test case:0,0,false,112.59343422139322,1000.0
group 30 follow test case:0,0,false,113.59343422139322,1000.0
group 31 source test case:0,1,false,147.50576350943862,1000.0
group 31 follow test case:0,1,false,148.50576350943862,1000.0
