MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,0,false,105.80740220060108,1000.0
group 1 follow test case:0,0,false,106.80740220060108,1000.0
group 2 source test case:0,0,true,195.98650196359975,1000.0
group 2 follow test case:0,0,true,196.98650196359975,1000.0
group 3 source test case:0,0,true,108.90361228048687,1000.0
group 3 follow test case:0,0,true,109.90361228048687,1000.0
group 4 source test case:0,1,false,159.25681830063812,1000.0
group 4 follow test case:0,1,false,160.25681830063812,1000.0
group 5 source test case:0,0,false,48.707559072123246,1000.0
group 5 follow test case:0,0,false,49.707559072123246,1000.0
group 6 source test case:0,0,true,124.80704288147268,1000.0
group 6 follow test case:0,0,true,125.80704288147268,1000.0
group 7 source test case:0,0,false,131.45286038712328,1000.0
group 7 follow test case:0,0,false,132.45286038712328,1000.0
group 8 source test case:0,1,false,55.109230125869324,1000.0
group 8 follow test case:0,1,false,56.109230125869324,1000.0
group 9 source test case:0,1,false,125.05964144422566,1000.0
group 9 follow test case:0,1,false,126.05964144422566,1000.0
group 10 source test case:0,1,true,72.16969622839305,1000.0
group 10 follow test case:0,1,true,73.16969622839305,1000.0
group 11 source test case:0,0,true,56.0201805069283,1000.0
group 11 follow test case:0,0,true,57.0201805069283,1000.0
group 12 source test case:0,0,false,116.14625736102796,1000.0
group 12 follow test case:0,0,false,117.14625736102796,1000.0
group 13 source test case:0,0,true,122.00911439325623,1000.0
group 13 follow test case:0,0,true,123.00911439325623,1000.0
group 14 source test case:0,0,false,64.17231126775707,1000.0
group 14 follow test case:0,0,false,65.17231126775707,1000.0
group 15 source test case:0,1,false,55.120330097866315,1000.0
group 15 follow test case:0,1,false,56.120330097866315,1000.0
group 16 source test case:0,0,false,172.86562846714554,1000.0
group 16 follow test case:0,0,false,173.86562846714554,1000.0
group 17 source test case:0,1,false,78.86774710041396,1000.0
group 17 follow test case:0,1,false,79.86774710041396,1000.0
group 18 source test case:0,1,true,56.794968893428546,1000.0
group 18 follow test case:0,1,true,57.794968893428546,1000.0
group 19 source test case:0,0,true,68.03185119307068,1000.0
group 19 follow test case:0,0,true,69.03185119307068,1000.0
group 20 source test case:0,0,false,76.55449112781938,1000.0
group 20 follow test case:0,0,false,77.55449112781938,1000.0
group 21 source test case:0,0,true,97.32908598390873,1000.0
group 21 follow test case:0,0,true,98.32908598390873,1000.0
group 22 source test case:0,1,false,154.88231996976822,1000.0
group 22 follow test case:0,1,false,155.88231996976822,1000.0
group 23 source test case:0,1,true,161.07761766205647,1000.0
group 23 follow test case:0,1,true,162.07761766205647,1000.0
group 24 source test case:0,1,false,93.76633537294418,1000.0
group 24 follow test case:0,1,false,94.76633537294418,1000.0
group 25 source test case:0,0,false,96.740603971817,1000.0
group 25 follow test case:0,0,false,97.740603971817,1000.0
group 26 source test case:0,0,true,159.2536582737073,1000.0
group 26 follow test case:0,0,true,160.2536582737073,1000.0
group 27 source test case:0,0,true,142.26617990287843,1000.0
group 27 follow test case:0,0,true,143.26617990287843,1000.0
group 28 source test case:0,1,false,133.250538172556,1000.0
group 28 follow test case:0,1,false,134.250538172556,1000.0
group 29 source test case:0,0,false,72.69083571364523,1000.0
group 29 follow test case:0,0,false,73.69083571364523,1000.0
group 30 source test case:0,0,true,72.23093407954019,1000.0
group 30 follow test case:0,0,true,73.23093407954019,1000.0
group 31 source test case:0,1,false,45.817229014828854,1000.0
group 31 follow test case:0,1,false,46.817229014828854,1000.0
group 32 source test case:0,0,false,146.21420063045346,1000.0
group 32 follow test case:0,0,false,147.21420063045346,1000.0
group 33 source test case:0,0,true,188.06721561813094,1000.0
group 33 follow test case:0,0,true,189.06721561813094,1000.0
group 34 source test case:0,0,false,76.60843973966197,1000.0
group 34 follow test case:0,0,false,77.60843973966197,1000.0
group 35 source test case:0,0,false,184.60153131560324,1000.0
group 35 follow test case:0,0,false,185.60153131560324,1000.0
group 36 source test case:0,1,true,118.51358627834384,1000.0
group 36 follow test case:0,1,true,119.51358627834384,1000.0
group 37 source test case:0,0,true,60.606604357581745,1000.0
group 37 follow test case:0,0,true,61.606604357581745,1000.0
group 38 source test case:0,1,true,117.53986525459204,1000.0
group 38 follow test case:0,1,true,118.53986525459204,1000.0
group 39 source test case:0,1,false,161.50109860880463,1000.0
group 39 follow test case:0,1,false,162.50109860880463,1000.0
group 40 source test case:0,1,false,127.30913332280049,1000.0
group 40 follow test case:0,1,false,128.3091333228005,1000.0
group 41 source test case:0,0,true,137.79529074331924,1000.0
group 41 follow test case:0,0,true,138.79529074331924,1000.0
group 42 source test case:0,1,false,151.98947920081838,1000.0
group 42 follow test case:0,1,false,152.98947920081838,1000.0
group 43 source test case:0,0,false,64.13974701276297,1000.0
group 43 follow test case:0,0,false,65.13974701276297,1000.0
group 44 source test case:0,0,false,48.873194992367104,1000.0
group 44 follow test case:0,0,false,49.873194992367104,1000.0
group 45 source test case:0,0,false,79.77926278271485,1000.0
group 45 follow test case:0,0,false,80.77926278271485,1000.0
group 46 source test case:0,0,false,94.28379583967438,1000.0
group 46 follow test case:0,0,false,95.28379583967438,1000.0
group 47 source test case:0,1,true,78.34737061406031,1000.0
group 47 follow test case:0,1,true,79.34737061406031,1000.0
group 48 source test case:0,0,false,59.61367766112929,1000.0
group 48 follow test case:0,0,false,60.61367766112929,1000.0
group 49 source test case:0,0,false,53.71763634606347,1000.0
group 49 follow test case:0,0,false,54.71763634606347,1000.0
group 50 source test case:0,1,false,76.90842958048428,1000.0
group 50 follow test case:0,1,false,77.90842958048428,1000.0
group 51 source test case:0,1,false,122.10291324509949,1000.0
group 51 follow test case:0,1,false,123.10291324509949,1000.0
group 52 source test case:0,0,false,67.9696080493202,1000.0
group 52 follow test case:0,0,false,68.9696080493202,1000.0
group 53 source test case:0,0,false,198.75367032276876,1000.0
group 53 follow test case:0,0,false,199.75367032276876,1000.0
group 54 source test case:0,1,true,59.02205258714142,1000.0
group 54 follow test case:0,1,true,60.02205258714142,1000.0
group 55 source test case:0,0,true,120.55179985072128,1000.0
group 55 follow test case:0,0,true,121.55179985072128,1000.0
group 56 source test case:0,0,false,89.64608681457901,1000.0
group 56 follow test case:0,0,false,90.64608681457901,1000.0
group 57 source test case:0,0,false,57.48753502662916,1000.0
group 57 follow test case:0,0,false,58.48753502662916,1000.0
group 58 source test case:0,0,true,55.20524669528084,1000.0
group 58 follow test case:0,0,true,56.20524669528084,1000.0
group 59 source test case:0,1,true,56.012782455462286,1000.0
group 59 follow test case:0,1,true,57.012782455462286,1000.0
group 60 source test case:0,0,false,74.68642022774816,1000.0
group 60 follow test case:0,0,false,75.68642022774816,1000.0
group 61 source test case:0,1,true,101.5138136574162,1000.0
group 61 follow test case:0,1,true,102.5138136574162,1000.0
group 62 source test case:0,0,false,64.72670149117741,1000.0
group 62 follow test case:0,0,false,65.72670149117741,1000.0
group 63 source test case:0,1,false,121.67731918746554,1000.0
group 63 follow test case:0,1,false,122.67731918746554,1000.0
group 64 source test case:0,1,false,76.12820639077026,1000.0
group 64 follow test case:0,1,false,77.12820639077026,1000.0
group 65 source test case:0,1,false,44.234160040760976,1000.0
group 65 follow test case:0,1,false,45.234160040760976,1000.0
group 66 source test case:0,1,true,185.09255260685518,1000.0
group 66 follow test case:0,1,true,186.09255260685518,1000.0
group 67 source test case:0,0,false,103.961411970891,1000.0
group 67 follow test case:0,0,false,104.961411970891,1000.0
group 68 source test case:0,0,true,160.457995174505,1000.0
group 68 follow test case:0,0,true,161.457995174505,1000.0
group 69 source test case:0,0,true,61.77175198650838,1000.0
group 69 follow test case:0,0,true,62.77175198650838,1000.0
group 70 source test case:0,1,true,66.84692116578441,1000.0
group 70 follow test case:0,1,true,67.84692116578441,1000.0
group 71 source test case:0,1,false,50.19542466714381,1000.0
group 71 follow test case:0,1,false,51.19542466714381,1000.0
group 72 source test case:0,1,true,62.765521475374804,1000.0
group 72 follow test case:0,1,true,63.765521475374804,1000.0
group 73 source test case:0,1,true,178.3990883632157,1000.0
group 73 follow test case:0,1,true,179.3990883632157,1000.0
group 74 source test case:0,0,true,78.51245613964002,1000.0
group 74 follow test case:0,0,true,79.51245613964002,1000.0
group 75 source test case:0,1,true,129.5316907704214,1000.0
group 75 follow test case:0,1,true,130.5316907704214,1000.0
group 76 source test case:0,1,true,85.40399588989995,1000.0
group 76 follow test case:0,1,true,86.40399588989995,1000.0
group 77 source test case:0,1,false,174.4444988178694,1000.0
group 77 follow test case:0,1,false,175.4444988178694,1000.0
group 78 source test case:0,0,true,46.19948328445861,1000.0
group 78 follow test case:0,0,true,47.19948328445861,1000.0
group 79 source test case:0,1,true,182.61294733278496,1000.0
group 79 follow test case:0,1,true,183.61294733278496,1000.0
group 80 source test case:0,0,true,94.08671891534605,1000.0
group 80 follow test case:0,0,true,95.08671891534605,1000.0
group 81 source test case:0,0,false,40.16505875947601,1000.0
group 81 follow test case:0,0,false,41.16505875947601,1000.0
group 82 source test case:0,1,false,173.77065203992785,1000.0
group 82 follow test case:0,1,false,174.77065203992785,1000.0
group 83 source test case:0,1,false,62.6762480566077,1000.0
group 83 follow test case:0,1,false,63.6762480566077,1000.0
group 84 source test case:0,1,true,62.69331024349509,1000.0
group 84 follow test case:0,1,true,63.69331024349509,1000.0
group 85 source test case:0,1,false,52.564932879239336,1000.0
group 85 follow test case:0,1,false,53.564932879239336,1000.0
group 86 source test case:0,1,true,186.52517823681018,1000.0
group 86 follow test case:0,1,true,187.52517823681018,1000.0
group 87 source test case:0,0,false,74.36780815656783,1000.0
group 87 follow test case:0,0,false,75.36780815656783,1000.0
group 88 source test case:0,1,false,71.62009947973418,1000.0
group 88 follow test case:0,1,false,72.62009947973418,1000.0
group 89 source test case:0,0,true,162.59805736823668,1000.0
group 89 follow test case:0,0,true,163.59805736823668,1000.0
group 90 source test case:0,0,true,62.162656576831935,1000.0
group 90 follow test case:0,0,true,63.162656576831935,1000.0
group 91 source test case:0,1,false,170.613436777269,1000.0
group 91 follow test case:0,1,false,171.613436777269,1000.0
group 92 source test case:0,0,false,76.28978807174838,1000.0
group 92 follow test case:0,0,false,77.28978807174838,1000.0
group 93 source test case:0,1,true,144.62281064896575,1000.0
group 93 follow test case:0,1,true,145.62281064896575,1000.0
group 94 source test case:0,1,false,50.30106344801753,1000.0
