MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,1,true,57.40020301444258,1000.0
group 1 follow test case:0,1,true,58.40020301444258,1000.0
group 2 source test case:0,1,false,106.27532572780618,1000.0
group 2 follow test case:0,1,false,107.27532572780618,1000.0
group 3 source test case:0,1,false,80.44449056590585,1000.0
group 3 follow test case:0,1,false,81.44449056590585,1000.0
group 4 source test case:0,1,true,47.23941880280594,1000.0
group 4 follow test case:0,1,true,48.23941880280594,1000.0
group 5 source test case:0,0,false,57.11745343074213,1000.0
group 5 follow test case:0,0,false,58.11745343074213,1000.0
group 6 source test case:0,1,true,92.81829639440005,1000.0
group 6 follow test case:0,1,true,93.81829639440005,1000.0
group 7 source test case:0,1,false,60.64339329542935,1000.0
group 7 follow test case:0,1,false,61.64339329542935,1000.0
group 8 source test case:0,0,false,99.34375799183468,1000.0
group 8 follow test case:0,0,false,100.34375799183468,1000.0
group 9 source test case:0,1,false,40.93208169862109,1000.0
group 9 follow test case:0,1,false,41.93208169862109,1000.0
group 10 source test case:0,0,false,53.83804665624527,1000.0
group 10 follow test case:0,0,false,54.83804665624527,1000.0
group 11 source test case:0,1,true,179.1208607392816,1000.0
group 11 follow test case:0,1,true,180.1208607392816,1000.0
group 12 source test case:0,1,false,144.15365400356967,1000.0
group 12 follow test case:0,1,false,145.15365400356967,1000.0
group 13 source test case:0,0,false,53.844468175883804,1000.0
group 13 follow test case:0,0,false,54.844468175883804,1000.0
group 14 source test case:0,1,false,51.55456531761564,1000.0
group 14 follow test case:0,1,false,52.55456531761564,1000.0
group 15 source test case:0,1,false,70.33047408188366,1000.0
group 15 follow test case:0,1,false,71.33047408188366,1000.0
group 16 source test case:0,1,true,182.35125044920454,1000.0
group 16 follow test case:0,1,true,183.35125044920454,1000.0
group 17 source test case:0,1,false,69.63209359640004,1000.0
group 17 follow test case:0,1,false,70.63209359640004,1000.0
group 18 source test case:0,1,true,60.740940711097636,1000.0
group 18 follow test case:0,1,true,61.740940711097636,1000.0
group 19 source test case:0,1,true,148.38945038495305,1000.0
group 19 follow test case:0,1,true,149.38945038495305,1000.0
group 20 source test case:0,1,true,104.53223180997169,1000.0
group 20 follow test case:0,1,true,105.53223180997169,1000.0
group 21 source test case:0,0,false,48.196497422580876,1000.0
group 21 follow test case:0,0,false,49.196497422580876,1000.0
group 22 source test case:0,0,false,107.27585762744397,1000.0
group 22 follow test case:0,0,false,108.27585762744397,1000.0
group 23 source test case:0,0,true,67.7947206121982,1000.0
group 23 follow test case:0,0,true,68.7947206121982,1000.0
group 24 source test case:0,1,true,151.29315772099767,1000.0
group 24 follow test case:0,1,true,152.29315772099767,1000.0
group 25 source test case:0,1,false,84.62569032870344,1000.0
group 25 follow test case:0,1,false,85.62569032870344,1000.0
group 26 source test case:0,1,false,107.23641054045234,1000.0
group 26 follow test case:0,1,false,108.23641054045234,1000.0
group 27 source test case:0,1,true,107.07248042006974,1000.0
group 27 follow test case:0,1,true,108.07248042006974,1000.0
group 28 source test case:0,1,false,70.16059551372699,1000.0
group 28 follow test case:0,1,false,71.16059551372699,1000.0
group 29 source test case:0,0,true,130.68334140151637,1000.0
group 29 follow test case:0,0,true,131.68334140151637,1000.0
group 30 source test case:0,0,true,177.3995963691867,1000.0
group 30 follow test case:0,0,true,178.3995963691867,1000.0
group 31 source test case:0,0,false,187.58783641369692,1000.0
group 31 follow test case:0,0,false,188.58783641369692,1000.0
group 32 source test case:0,0,false,176.0698133696048,1000.0
group 32 follow test case:0,0,false,177.0698133696048,1000.0
group 33 source test case:0,0,true,173.8336234139579,1000.0
group 33 follow test case:0,0,true,174.8336234139579,1000.0
group 34 source test case:0,1,false,174.2542878551412,1000.0
group 34 follow test case:0,1,false,175.2542878551412,1000.0
group 35 source test case:0,1,true,142.74784205907486,1000.0
group 35 follow test case:0,1,true,143.74784205907486,1000.0
group 36 source test case:0,1,true,156.3185509393697,1000.0
group 36 follow test case:0,1,true,157.3185509393697,1000.0
group 37 source test case:0,1,false,69.27675708067304,1000.0
group 37 follow test case:0,1,false,70.27675708067304,1000.0
group 38 source test case:0,1,true,68.57758426396649,1000.0
group 38 follow test case:0,1,true,69.57758426396649,1000.0
group 39 source test case:0,1,false,51.30695965359553,1000.0
group 39 follow test case:0,1,false,52.30695965359553,1000.0
group 40 source test case:0,1,true,181.3578010287011,1000.0
group 40 follow test case:0,1,true,182.3578010287011,1000.0
group 41 source test case:0,1,true,72.80533221210416,1000.0
group 41 follow test case:0,1,true,73.80533221210416,1000.0
group 42 source test case:0,1,false,67.30039119264725,1000.0
group 42 follow test case:0,1,false,68.30039119264725,1000.0
group 43 source test case:0,1,false,73.42812752230815,1000.0
group 43 follow test case:0,1,false,74.42812752230815,1000.0
group 44 source test case:0,0,false,97.43705381109243,1000.0
group 44 follow test case:0,0,false,98.43705381109243,1000.0
group 45 source test case:0,0,true,61.59508285682547,1000.0
group 45 follow test case:0,0,true,62.59508285682547,1000.0
group 46 source test case:0,0,false,148.7766793043703,1000.0
group 46 follow test case:0,0,false,149.7766793043703,1000.0
group 47 source test case:0,1,false,64.56593777425722,1000.0
group 47 follow test case:0,1,false,65.56593777425722,1000.0
group 48 source test case:0,0,false,54.995181438026066,1000.0
group 48 follow test case:0,0,false,55.995181438026066,1000.0
group 49 source test case:0,1,false,196.3163759365139,1000.0
group 49 follow test case:0,1,false,197.3163759365139,1000.0
group 50 source test case:0,0,true,166.67927591796524,1000.0
group 50 follow test case:0,0,true,167.67927591796524,1000.0
group 51 source test case:0,1,true,92.11999654659837,1000.0
group 51 follow test case:0,1,true,93.11999654659837,1000.0
group 52 source test case:0,1,true,64.78119973528885,1000.0
group 52 follow test case:0,1,true,65.78119973528885,1000.0
group 53 source test case:0,1,true,105.19378483883509,1000.0
group 53 follow test case:0,1,true,106.19378483883509,1000.0
group 54 source test case:0,1,false,95.57228023471029,1000.0
group 54 follow test case:0,1,false,96.57228023471029,1000.0
group 55 source test case:0,0,true,96.15741913377911,1000.0
group 55 follow test case:0,0,true,97.15741913377911,1000.0
group 56 source test case:0,0,true,126.00041993809982,1000.0
group 56 follow test case:0,0,true,127.00041993809982,1000.0
group 57 source test case:0,1,true,54.85111084964666,1000.0
group 57 follow test case:0,1,true,55.85111084964666,1000.0
group 58 source test case:0,1,false,106.75592751006708,1000.0
group 58 follow test case:0,1,false,107.75592751006708,1000.0
group 59 source test case:0,0,false,199.3224295084611,1000.0
group 59 follow test case:0,0,false,200.3224295084611,1000.0
group 60 source test case:0,1,false,81.31194010191143,1000.0
group 60 follow test case:0,1,false,82.31194010191143,1000.0
group 61 source test case:0,1,false,61.95799721734619,1000.0
group 61 follow test case:0,1,false,62.95799721734619,1000.0
group 62 source test case:0,1,true,139.24451122311802,1000.0
