MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,1,true,58.33772206907145,1000.0
group 1 follow test case:0,1,true,59.33772206907145,1000.0
group 2 source test case:0,1,true,76.78665946663318,1000.0
group 2 follow test case:0,1,true,77.78665946663318,1000.0
group 3 source test case:0,0,true,180.63181297451632,1000.0
group 3 follow test case:0,0,true,181.63181297451632,1000.0
group 4 source test case:0,0,false,74.90875810693882,1000.0
group 4 follow test case:0,0,false,75.90875810693882,1000.0
group 5 source test case:0,0,false,199.0687212397768,1000.0
group 5 follow test case:0,0,false,200.0687212397768,1000.0
group 6 source test case:0,1,true,169.7819938759738,1000.0
group 6 follow test case:0,1,true,170.7819938759738,1000.0
group 7 source test case:0,0,false,74.0993024284113,1000.0
group 7 follow test case:0,0,false,75.0993024284113,1000.0
group 8 source test case:0,1,false,161.96852134475816,1000.0
group 8 follow test case:0,1,false,162.96852134475816,1000.0
group 9 source test case:0,0,true,47.55826831392014,1000.0
group 9 follow test case:0,0,true,48.55826831392014,1000.0
group 10 source test case:0,1,true,88.57547820022803,1000.0
group 10 follow test case:0,1,true,89.57547820022803,1000.0
group 11 source test case:0,1,true,49.48786690133741,1000.0
group 11 follow test case:0,1,true,50.48786690133741,1000.0
group 12 source test case:0,1,false,129.73678941026805,1000.0
group 12 follow test case:0,1,false,130.73678941026805,1000.0
group 13 source test case:0,1,true,94.84278700513178,1000.0
group 13 follow test case:0,1,true,95.84278700513178,1000.0
group 14 source test case:0,0,false,98.74502810756206,1000.0
group 14 follow test case:0,0,false,99.74502810756206,1000.0
group 15 source test case:0,0,false,194.94744221864983,1000.0
group 15 follow test case:0,0,false,195.94744221864983,1000.0
group 16 source test case:0,0,true,89.00590720107967,1000.0
group 16 follow test case:0,0,true,90.00590720107967,1000.0
group 17 source test case:0,0,false,71.22420283868101,1000.0
group 17 follow test case:0,0,false,72.22420283868101,1000.0
group 18 source test case:0,0,true,61.05463313032419,1000.0
group 18 follow test case:0,0,true,62.05463313032419,1000.0
group 19 source test case:0,0,false,101.1613671220324,1000.0
group 19 follow test case:0,0,false,102.1613671220324,1000.0
group 20 source test case:0,1,true,41.36559442035559,1000.0
group 20 follow test case:0,1,true,42.36559442035559,1000.0
group 21 source test case:0,0,true,144.48482570138816,1000.0
group 21 follow test case:0,0,true,145.48482570138816,1000.0
group 22 source test case:0,1,false,174.93211682550157,1000.0
group 22 follow test case:0,1,false,175.93211682550157,1000.0
group 23 source test case:0,0,false,107.8868536045918,1000.0
group 23 follow test case:0,0,false,108.8868536045918,1000.0
group 24 source test case:0,0,false,69.40250044513246,1000.0
group 24 follow test case:0,0,false,70.40250044513246,1000.0
group 25 source test case:0,0,true,47.160406552072715,1000.0
group 25 follow test case:0,0,true,48.160406552072715,1000.0
group 26 source test case:0,1,true,90.97841637502017,1000.0
group 26 follow test case:0,1,true,91.97841637502017,1000.0
group 27 source test case:0,1,false,83.50615723059437,1000.0
group 27 follow test case:0,1,false,84.50615723059437,1000.0
group 28 source test case:0,1,false,41.342253330940736,1000.0
group 28 follow test case:0,1,false,42.342253330940736,1000.0
group 29 source test case:0,1,false,53.801496424923684,1000.0
group 29 follow test case:0,1,false,54.801496424923684,1000.0
group 30 source test case:0,1,true,56.3455146061909,1000.0
group 30 follow test case:0,1,true,57.3455146061909,1000.0
group 31 source test case:0,0,true,163.53367455975126,1000.0
group 31 follow test case:0,0,true,164.53367455975126,1000.0
group 32 source test case:0,1,false,58.31032005689411,1000.0
group 32 follow test case:0,1,false,59.31032005689411,1000.0
group 33 source test case:0,1,true,179.55078083559627,1000.0
group 33 follow test case:0,1,true,180.55078083559627,1000.0
group 34 source test case:0,0,false,69.05355373325158,1000.0
group 34 follow test case:0,0,false,70.05355373325158,1000.0
group 35 source test case:0,1,true,74.03114206368559,1000.0
group 35 follow test case:0,1,true,75.03114206368559,1000.0
group 36 source test case:0,0,false,176.60605208085187,1000.0
group 36 follow test case:0,0,false,177.60605208085187,1000.0
group 37 source test case:0,1,false,127.73008088212846,1000.0
group 37 follow test case:0,1,false,128.73008088212845,1000.0
group 38 source test case:0,0,true,62.26980616360285,1000.0
group 38 follow test case:0,0,true,63.26980616360285,1000.0
group 39 source test case:0,0,false,139.35856846145822,1000.0
group 39 follow test case:0,0,false,140.35856846145822,1000.0
group 40 source test case:0,0,true,141.8206002687308,1000.0
group 40 follow test case:0,0,true,142.8206002687308,1000.0
group 41 source test case:0,0,true,153.46594505271273,1000.0
group 41 follow test case:0,0,true,154.46594505271273,1000.0
group 42 source test case:0,1,false,86.24305271966588,1000.0
group 42 follow test case:0,1,false,87.24305271966588,1000.0
group 43 source test case:0,0,false,95.63303693671378,1000.0
group 43 follow test case:0,0,false,96.63303693671378,1000.0
group 44 source test case:0,0,true,92.28485367687445,1000.0
group 44 follow test case:0,0,true,93.28485367687445,1000.0
group 45 source test case:0,1,false,119.68620665870037,1000.0
group 45 follow test case:0,1,false,120.68620665870037,1000.0
group 46 source test case:0,1,false,84.97662045522843,1000.0
group 46 follow test case:0,1,false,85.97662045522843,1000.0
group 47 source test case:0,0,true,40.68041285829568,1000.0
group 47 follow test case:0,0,true,41.68041285829568,1000.0
group 48 source test case:0,1,true,114.20738093151658,1000.0
group 48 follow test case:0,1,true,115.20738093151658,1000.0
group 49 source test case:0,1,false,187.09252649788874,1000.0
group 49 follow test case:0,1,false,188.09252649788874,1000.0
group 50 source test case:0,1,false,57.83169186982126,1000.0
group 50 follow test case:0,1,false,58.83169186982126,1000.0
group 51 source test case:0,0,true,83.14695360856379,1000.0
group 51 follow test case:0,0,true,84.14695360856379,1000.0
group 52 source test case:0,0,false,123.95529315489593,1000.0
group 52 follow test case:0,0,false,124.95529315489593,1000.0
group 53 source test case:0,1,false,53.95501376472612,1000.0
group 53 follow test case:0,1,false,54.95501376472612,1000.0
group 54 source test case:0,1,false,47.07963039399098,1000.0
group 54 follow test case:0,1,false,48.07963039399098,1000.0
group 55 source test case:0,0,true,50.78839809479699,1000.0
group 55 follow test case:0,0,true,51.78839809479699,1000.0
group 56 source test case:0,0,false,172.24237191796604,1000.0
group 56 follow test case:0,0,false,173.24237191796604,1000.0
group 57 source test case:0,0,true,126.78515197608252,1000.0
group 57 follow test case:0,0,true,127.78515197608252,1000.0
group 58 source test case:0,1,true,47.96802690826803,1000.0
group 58 follow test case:0,1,true,48.96802690826803,1000.0
group 59 source test case:0,0,true,197.77335006295218,1000.0
group 59 follow test case:0,0,true,198.77335006295218,1000.0
group 60 source test case:0,1,false,191.51910894393473,1000.0
group 60 follow test case:0,1,false,192.51910894393473,1000.0
group 61 source test case:0,1,true,168.12173019822856,1000.0
group 61 follow test case:0,1,true,169.12173019822856,1000.0
group 62 source test case:0,0,false,45.12975416132451,1000.0
group 62 follow test case:0,0,false,46.12975416132451,1000.0
group 63 source test case:0,1,false,131.12601728940587,1000.0
group 63 follow test case:0,1,false,132.12601728940587,1000.0
group 64 source test case:0,0,false,78.60834983982923,1000.0
group 64 follow test case:0,0,false,79.60834983982923,1000.0
group 65 source test case:0,0,false,50.81220349927659,1000.0
group 65 follow test case:0,0,false,51.81220349927659,1000.0
group 66 source test case:0,0,false,138.14773673744548,1000.0
group 66 follow test case:0,0,false,139.14773673744548,1000.0
group 67 source test case:0,1,false,173.19000537560333,1000.0
group 67 follow test case:0,1,false,174.19000537560333,1000.0
group 68 source test case:0,0,false,103.59795972296592,1000.0
group 68 follow test case:0,0,false,104.59795972296592,1000.0
group 69 source test case:0,0,false,55.28789285632203,1000.0
group 69 follow test case:0,0,false,56.28789285632203,1000.0
group 70 source test case:0,0,true,88.79035031403966,1000.0
group 70 follow test case:0,0,true,89.79035031403966,1000.0
group 71 source test case:0,0,true,65.22065526819581,1000.0
group 71 follow test case:0,0,true,66.22065526819581,1000.0
group 72 source test case:0,1,true,155.18849139815254,1000.0
group 72 follow test case:0,1,true,156.18849139815254,1000.0
group 73 source test case:0,0,false,75.4165051145853,1000.0
group 73 follow test case:0,0,false,76.4165051145853,1000.0
group 74 source test case:0,1,false,51.85313887732133,1000.0
group 74 follow test case:0,1,false,52.85313887732133,1000.0
group 75 source test case:0,0,true,52.90758382185295,1000.0
group 75 follow test case:0,0,true,53.90758382185295,1000.0
group 76 source test case:0,1,false,139.09910032443727,1000.0
group 76 follow test case:0,1,false,140.09910032443727,1000.0
group 77 source test case:0,0,false,125.56922846461889,1000.0
group 77 follow test case:0,0,false,126.56922846461889,1000.0
group 78 source test case:0,0,true,98.68231230151295,1000.0
group 78 follow test case:0,0,true,99.68231230151295,1000.0
group 79 source test case:0,1,true,136.7922772250027,1000.0
group 79 follow test case:0,1,true,137.7922772250027,1000.0
group 80 source test case:0,1,true,74.75896539787195,1000.0
group 80 follow test case:0,1,true,75.75896539787195,1000.0
group 81 source test case:0,1,true,40.561909942615245,1000.0
group 81 follow test case:0,1,true,41.561909942615245,1000.0
group 82 source test case:0,0,true,116.31378775630435,1000.0
group 82 follow test case:0,0,true,117.31378775630435,1000.0
group 83 source test case:0,0,false,49.17737387793501,1000.0
group 83 follow test case:0,0,false,50.17737387793501,1000.0
group 84 source test case:0,0,true,151.3542316730811,1000.0
group 84 follow test case:0,0,true,152.3542316730811,1000.0
group 85 source test case:0,0,true,142.12129296613415,1000.0
group 85 follow test case:0,0,true,143.12129296613415,1000.0
group 86 source test case:0,0,false,125.73880862319062,1000.0
group 86 follow test case:0,0,false,126.73880862319062,1000.0
group 87 source test case:0,0,true,100.2248668865117,1000.0
group 87 follow test case:0,0,true,101.2248668865117,1000.0
group 88 source test case:0,1,false,43.36211509533143,1000.0
group 88 follow test case:0,1,false,44.36211509533143,1000.0
group 89 source test case:0,1,false,68.4870181952241,1000.0
group 89 follow test case:0,1,false,69.4870181952241,1000.0
group 90 source test case:0,0,false,115.10287724877305,1000.0
group 90 follow test case:0,0,false,116.10287724877305,1000.0
group 91 source test case:0,0,false,175.50981519852078,1000.0
group 91 follow test case:0,0,false,176.50981519852078,1000.0
group 92 source test case:0,1,true,105.98386717793971,1000.0
group 92 follow test case:0,1,true,106.98386717793971,1000.0
group 93 source test case:0,0,false,188.68898930958443,1000.0
group 93 follow test case:0,0,false,189.68898930958443,1000.0
group 94 source test case:0,0,true,43.65962910156768,1000.0
group 94 follow test case:0,0,true,44.65962910156768,1000.0
group 95 source test case:0,1,true,58.33418760356341,1000.0
group 95 follow test case:0,1,true,59.33418760356341,1000.0
group 96 source test case:0,1,true,140.38760776861773,1000.0
group 96 follow test case:0,1,true,141.38760776861773,1000.0
group 97 source test case:0,0,true,184.93703231799483,1000.0
group 97 follow test case:0,0,true,185.93703231799483,1000.0
group 98 source test case:0,0,false,42.034436475693326,1000.0
group 98 follow test case:0,0,false,43.034436475693326,1000.0
group 99 source test case:0,1,true,194.61238884510763,1000.0
group 99 follow test case:0,1,true,195.61238884510763,1000.0
group 100 source test case:0,1,true,77.38955577152362,1000.0
group 100 follow test case:0,1,true,78.38955577152362,1000.0
group 101 source test case:0,1,true,59.42604576900712,1000.0
group 101 follow test case:0,1,true,60.42604576900712,1000.0
group 102 source test case:0,1,false,146.8048938792927,1000.0
group 102 follow test case:0,1,false,147.8048938792927,1000.0
group 103 source test case:0,0,false,119.11546128859572,1000.0
group 103 follow test case:0,0,false,120.11546128859572,1000.0
group 104 source test case:0,1,false,50.138849077996895,1000.0
group 104 follow test case:0,1,false,51.138849077996895,1000.0
group 105 source test case:0,0,false,79.6948540000003,1000.0
group 105 follow test case:0,0,false,80.6948540000003,1000.0
group 106 source test case:0,1,true,80.5760387810027,1000.0
group 106 follow test case:0,1,true,81.5760387810027,1000.0
group 107 source test case:0,0,true,75.30548236516015,1000.0
group 107 follow test case:0,0,true,76.30548236516015,1000.0
group 108 source test case:0,0,false,53.52637073396932,1000.0
group 108 follow test case:0,0,false,54.52637073396932,1000.0
group 109 source test case:0,0,true,49.480525806633416,1000.0
group 109 follow test case:0,0,true,50.480525806633416,1000.0
group 110 source test case:0,1,true,139.61799517296072,1000.0
group 110 follow test case:0,1,true,140.61799517296072,1000.0
group 111 source test case:0,1,false,67.90455789513808,1000.0
group 111 follow test case:0,1,false,68.90455789513808,1000.0
group 112 source test case:0,0,false,42.41205838099563,1000.0
group 112 follow test case:0,0,false,43.41205838099563,1000.0
group 113 source test case:0,1,true,183.78257004940053,1000.0
group 113 follow test case:0,1,true,184.78257004940053,1000.0
group 114 source test case:0,1,false,70.74194024962225,1000.0
group 114 follow test case:0,1,false,71.74194024962225,1000.0
group 115 source test case:0,0,true,46.7248183405913,1000.0
group 115 follow test case:0,0,true,47.7248183405913,1000.0
group 116 source test case:0,0,false,45.3578903308701,1000.0
group 116 follow test case:0,0,false,46.3578903308701,1000.0
group 117 source test case:0,0,false,141.59251536555928,1000.0
group 117 follow test case:0,0,false,142.59251536555928,1000.0
group 118 source test case:0,1,true,148.41763366149752,1000.0
group 118 follow test case:0,1,true,149.41763366149752,1000.0
group 119 source test case:0,0,false,147.13630666859552,1000.0
group 119 follow test case:0,0,false,148.13630666859552,1000.0
group 120 source test case:0,1,false,44.36530108674768,1000.0
group 120 follow test case:0,1,false,45.36530108674768,1000.0
group 121 source test case:0,1,false,49.4543384695193,1000.0
group 121 follow test case:0,1,false,50.4543384695193,1000.0
group 122 source test case:0,0,true,71.18146701836547,1000.0
group 122 follow test case:0,0,true,72.18146701836547,1000.0
group 123 source test case:0,1,true,70.86902390417904,1000.0
group 123 follow test case:0,1,true,71.86902390417904,1000.0
group 124 source test case:0,0,false,57.146107573291275,1000.0
group 124 follow test case:0,0,false,58.146107573291275,1000.0
group 125 source test case:0,0,true,50.70002153750943,1000.0
group 125 follow test case:0,0,true,51.70002153750943,1000.0
group 126 source test case:0,0,true,112.1487735790675,1000.0
group 126 follow test case:0,0,true,113.1487735790675,1000.0
group 127 source test case:0,0,false,49.633481832269965,1000.0
group 127 follow test case:0,0,false,50.633481832269965,1000.0
group 128 source test case:0,1,true,188.70485493949593,1000.0
group 128 follow test case:0,1,true,189.70485493949593,1000.0
group 129 source test case:0,0,false,46.85182321660818,1000.0
group 129 follow test case:0,0,false,47.85182321660818,1000.0
group 130 source test case:0,1,true,121.92748619900016,1000.0
group 130 follow test case:0,1,true,122.92748619900016,1000.0
group 131 source test case:0,0,true,94.30094615182684,1000.0
group 131 follow test case:0,0,true,95.30094615182684,1000.0
group 132 source test case:0,1,false,64.4785944672344,1000.0
group 132 follow test case:0,1,false,65.4785944672344,1000.0
group 133 source test case:0,1,true,81.29921811357943,1000.0
group 133 follow test case:0,1,true,82.29921811357943,1000.0
group 134 source test case:0,1,false,127.43235021976167,1000.0
group 134 follow test case:0,1,false,128.43235021976167,1000.0
group 135 source test case:0,1,true,52.110108039163116,1000.0
group 135 follow test case:0,1,true,53.110108039163116,1000.0
group 136 source test case:0,0,false,75.96623152118471,1000.0
group 136 follow test case:0,0,false,76.96623152118471,1000.0
group 137 source test case:0,1,true,125.94327941654186,1000.0
group 137 follow test case:0,1,true,126.94327941654186,1000.0
group 138 source test case:0,0,true,193.0198434193506,1000.0
group 138 follow test case:0,0,true,194.0198434193506,1000.0
group 139 source test case:0,0,false,106.56133098123277,1000.0
group 139 follow test case:0,0,false,107.56133098123277,1000.0
group 140 source test case:0,0,false,41.68523203449169,1000.0
group 140 follow test case:0,0,false,42.68523203449169,1000.0
group 141 source test case:0,1,false,118.05512089121429,1000.0
group 141 follow test case:0,1,false,119.05512089121429,1000.0
group 142 source test case:0,1,false,194.00361767861637,1000.0
group 142 follow test case:0,1,false,195.00361767861637,1000.0
group 143 source test case:0,0,false,43.32263677084316,1000.0
group 143 follow test case:0,0,false,44.32263677084316,1000.0
group 144 source test case:0,1,true,87.41721651904336,1000.0
group 144 follow test case:0,1,true,88.41721651904336,1000.0
group 145 source test case:0,1,false,114.11734707905518,1000.0
group 145 follow test case:0,1,false,115.11734707905518,1000.0
group 146 source test case:0,1,false,57.968555839065104,1000.0
group 146 follow test case:0,1,false,58.968555839065104,1000.0
group 147 source test case:0,1,false,60.60342432224445,1000.0
group 147 follow test case:0,1,false,61.60342432224445,1000.0
group 148 source test case:0,1,true,114.04689226144143,1000.0
group 148 follow test case:0,1,true,115.04689226144143,1000.0
group 149 source test case:0,0,true,191.90878228267647,1000.0
group 149 follow test case:0,0,true,192.90878228267647,1000.0
group 150 source test case:0,1,true,45.378915677595295,1000.0
group 150 follow test case:0,1,true,46.378915677595295,1000.0
group 151 source test case:0,1,false,184.0526197392676,1000.0
group 151 follow test case:0,1,false,185.0526197392676,1000.0
group 152 source test case:0,0,false,118.86027228807824,1000.0
group 152 follow test case:0,0,false,119.86027228807824,1000.0
group 153 source test case:0,0,false,138.55265063876953,1000.0
group 153 follow test case:0,0,false,139.55265063876953,1000.0
group 154 source test case:0,1,false,160.77163326727654,1000.0
group 154 follow test case:0,1,false,161.77163326727654,1000.0
group 155 source test case:0,0,true,50.307085118819145,1000.0
group 155 follow test case:0,0,true,51.307085118819145,1000.0
group 156 source test case:0,1,true,147.94836694840524,1000.0
group 156 follow test case:0,1,true,148.94836694840524,1000.0
group 157 source test case:0,1,true,173.67708365026522,1000.0
group 157 follow test case:0,1,true,174.67708365026522,1000.0
group 158 source test case:0,0,true,197.34077740239167,1000.0
group 158 follow test case:0,0,true,198.34077740239167,1000.0
group 159 source test case:0,1,false,156.85443788617198,1000.0
group 159 follow test case:0,1,false,157.85443788617198,1000.0
group 160 source test case:0,0,false,104.36160249975639,1000.0
group 160 follow test case:0,0,false,105.36160249975639,1000.0
group 161 source test case:0,0,true,50.234337977561154,1000.0
group 161 follow test case:0,0,true,51.234337977561154,1000.0
group 162 source test case:0,0,true,56.95238592406193,1000.0
group 162 follow test case:0,0,true,57.95238592406193,1000.0
group 163 source test case:0,1,true,189.8810476091393,1000.0
group 163 follow test case:0,1,true,190.8810476091393,1000.0
group 164 source test case:0,0,true,175.87794592543915,1000.0
