MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 1 source test case:0,1,false,62.66360572243357,1000.0
group 1 follow test case:0,1,false,63.66360572243357,1000.0
group 2 source test case:0,0,false,122.56868883740843,1000.0
group 2 follow test case:0,0,false,123.56868883740843,1000.0
group 3 source test case:0,1,false,72.43980483793428,1000.0
group 3 follow test case:0,1,false,73.43980483793428,1000.0
group 4 source test case:0,0,false,48.727156969617454,1000.0
group 4 follow test case:0,0,false,49.727156969617454,1000.0
group 5 source test case:0,0,true,43.6964968916466,1000.0
group 5 follow test case:0,0,true,44.6964968916466,1000.0
group 6 source test case:0,0,false,46.03576457538419,1000.0
group 6 follow test case:0,0,false,47.03576457538419,1000.0
group 7 source test case:0,1,false,100.30510537377,1000.0
group 7 follow test case:0,1,false,101.30510537377,1000.0
group 8 source test case:0,1,true,77.46683480565335,1000.0
group 8 follow test case:0,1,true,78.46683480565335,1000.0
group 9 source test case:0,1,true,87.49653358129247,1000.0
group 9 follow test case:0,1,true,88.49653358129247,1000.0
group 10 source test case:0,1,true,179.04338291043655,1000.0
group 10 follow test case:0,1,true,180.04338291043655,1000.0
group 11 source test case:0,0,true,61.17565397822338,1000.0
group 11 follow test case:0,0,true,62.17565397822338,1000.0
group 12 source test case:0,0,false,170.92909617804193,1000.0
group 12 follow test case:0,0,false,171.92909617804193,1000.0
group 13 source test case:0,0,false,121.94066437660076,1000.0
group 13 follow test case:0,0,false,122.94066437660076,1000.0
group 14 source test case:0,0,false,82.03393273387994,1000.0
group 14 follow test case:0,0,false,83.03393273387994,1000.0
group 15 source test case:0,1,true,128.54822194075172,1000.0
group 15 follow test case:0,1,true,129.54822194075172,1000.0
group 16 source test case:0,1,false,170.356905157868,1000.0
group 16 follow test case:0,1,false,171.356905157868,1000.0
group 17 source test case:0,0,false,199.95780372385255,1000.0
group 17 follow test case:0,0,false,200.95780372385255,1000.0
group 18 source test case:0,0,false,79.09160945580426,1000.0
group 18 follow test case:0,0,false,80.09160945580426,1000.0
group 19 source test case:0,0,false,113.45616407288414,1000.0
